time,open,high,low,close
2023-11-17T07:00:00+01:00,1.08531,1.08584,1.08246,1.08527
2023-11-17T11:00:00+01:00,1.08527,1.08775,1.08515,1.08711
2023-11-17T15:00:00+01:00,1.08711,1.08934,1.08586,1.08902
2023-11-17T19:00:00+01:00,1.08902,1.09139,1.08882,1.09088
2023-11-19T23:00:00+01:00,1.09089,1.09109,1.08974,1.09083
2023-11-20T03:00:00+01:00,1.09083,1.09358,1.09082,1.09185
2023-11-20T07:00:00+01:00,1.09185,1.09402,1.09129,1.09366
2023-11-20T11:00:00+01:00,1.09366,1.09366,1.09206,1.09265
2023-11-20T15:00:00+01:00,1.09265,1.09516,1.09187,1.09375
2023-11-20T19:00:00+01:00,1.09375,1.09518,1.09369,1.09401
2023-11-20T23:00:00+01:00,1.09401,1.09573,1.09345,1.09511
2023-11-21T03:00:00+01:00,1.09511,1.09652,1.09481,1.09559
2023-11-21T07:00:00+01:00,1.09559,1.09637,1.09425,1.09438
2023-11-21T11:00:00+01:00,1.09438,1.09612,1.09389,1.09449
2023-11-21T15:00:00+01:00,1.09449,1.09594,1.09188,1.09209
2023-11-21T19:00:00+01:00,1.09209,1.09215,1.08999,1.09108
2023-11-21T23:00:00+01:00,1.09108,1.09229,1.09076,1.09134
2023-11-22T03:00:00+01:00,1.09134,1.09202,1.09051,1.09072
2023-11-22T07:00:00+01:00,1.09072,1.09199,1.08826,1.09025
2023-11-22T11:00:00+01:00,1.09025,1.09177,1.08911,1.0896
2023-11-22T15:00:00+01:00,1.0896,1.08985,1.08522,1.08786
2023-11-22T19:00:00+01:00,1.08786,1.08893,1.08775,1.08882
2023-11-22T23:00:00+01:00,1.08882,1.0896,1.08821,1.08951
2023-11-23T03:00:00+01:00,1.08951,1.09117,1.08947,1.09105
2023-11-23T07:00:00+01:00,1.09105,1.09306,1.08952,1.09231
2023-11-23T11:00:00+01:00,1.09231,1.0924099999999999,1.08967,1.09017
2023-11-23T15:00:00+01:00,1.09017,1.09105,1.0887,1.09057
2023-11-23T19:00:00+01:00,1.09057,1.09073,1.09019,1.0902
2023-11-23T23:00:00+01:00,1.0902,1.09104,1.08992,1.09018
2023-11-24T03:00:00+01:00,1.09018,1.0911899999999999,1.0895,1.09116
2023-11-24T07:00:00+01:00,1.09116,1.09208,1.09015,1.09028
2023-11-24T11:00:00+01:00,1.09028,1.09281,1.09018,1.0922
