Entry Time,Exit Time,Direction,Entry Price,SL Price,TP Price,Exit Price,Result,Risk ($),P/L ($),Balance Pre ($),Balance Post ($)
2024-01-15 15:20:00,2024-01-15 16:35:00,LONG,16823.95,16815.2,16850.2,16850.2,TP,593.7,1781.09,101873.91,103655.0
2024-01-15 16:50:00,2024-01-15 17:05:00,SHORT,16834.7,16840.71,16816.68,16840.71,SL,682.75,-682.75,103655.0,102972.25
2024-01-15 17:15:00,2024-01-15 23:25:00,SHORT,16840.2,16846.2,16822.21,16822.21,TP,648.61,1945.84,102972.25,104918.09
2024-01-16 13:50:00,2024-01-16 14:25:00,SHORT,16769.25,16785.55,16720.35,16785.55,SL,745.9,-745.9,104918.08,104172.18
2024-01-16 14:55:00,2024-01-16 15:20:00,LONG,16788.75,16761.86,16869.43,16869.43,TP,708.61,2125.83,104172.18,106298.01
2024-01-16 16:15:00,2024-01-16 16:55:00,LONG,16861.55,16826.79,16965.83,16826.79,SL,814.9,-814.9,106298.01,105483.11
2024-01-17 17:00:00,2024-01-17 17:10:00,SHORT,16678.75,16697.4,16622.8,16697.4,SL,774.16,-774.16,105483.12,104708.96
2024-01-17 17:20:00,2024-01-17 17:55:00,SHORT,16669.5,16689.47,16609.6,16689.47,SL,735.45,-735.45,104708.96,103973.51
2024-01-18 14:05:00,2024-01-18 14:20:00,LONG,16881.6,16866.63,16926.5,16866.63,SL,698.68,-698.68,103973.51,103274.83
2024-01-18 14:30:00,2024-01-18 14:50:00,LONG,16906.35,16886.58,16965.65,16886.58,SL,663.74,-663.74,103274.83,102611.09
2024-01-18 15:10:00,2024-01-18 16:30:00,LONG,16893.35,16866.89,16972.72,16972.72,TP,630.55,1891.66,102611.09,104502.75
2024-01-19 14:50:00,2024-01-19 15:05:00,LONG,17089.5,17068.66,17152.02,17068.66,SL,725.14,-725.14,104502.76,103777.62
2024-01-19 15:15:00,2024-01-19 17:25:00,LONG,17086.1,17059.63,17165.5,17165.5,TP,688.88,2066.64,103777.62,105844.26
2024-01-22 14:25:00,2024-01-22 14:30:00,LONG,17414.55,17404.14,17445.78,17445.78,TP,792.21,2376.64,105844.26,108220.9
2024-01-22 14:45:00,2024-01-22 15:00:00,LONG,17415.65,17389.88,17492.96,17389.88,SL,911.04,-911.04,108220.89,107309.85
2024-01-22 15:15:00,2024-01-23 14:30:00,SHORT,17396.9,17426.55,17307.94,17307.94,TP,865.49,2596.48,107309.85,109906.33
2024-01-23 15:15:00,2024-01-23 17:55:00,SHORT,17349.15,17372.52,17279.05,17372.52,SL,995.32,-995.32,109906.34,108911.02
2024-01-24 14:15:00,2024-01-24 14:30:00,LONG,17566.25,17557.99,17591.02,17557.99,SL,945.55,-945.55,108911.01,107965.46
2024-01-24 14:50:00,2024-01-24 15:00:00,LONG,17559.0,17541.63,17611.1,17541.63,SL,898.27,-898.27,107965.46,107067.19
2024-01-24 15:05:00,2024-01-24 15:40:00,LONG,17569.5,17547.72,17634.83,17634.83,TP,853.36,2560.08,107067.19,109627.27
2024-01-24 16:45:00,2024-01-24 17:35:00,LONG,17615.25,17595.28,17675.17,17675.17,TP,981.36,2944.09,109627.27,112571.36
2024-02-01 13:35:00,2024-02-01 13:50:00,LONG,17260.8,17244.52,17309.63,17244.52,SL,1128.57,-1128.57,112571.36,111442.79
2024-02-01 14:00:00,2024-02-01 15:00:00,SHORT,17236.55,17253.0,17187.19,17187.19,TP,1072.14,3216.42,111442.79,114659.21
2024-02-01 15:50:00,2024-02-01 16:35:00,SHORT,17200.05,17227.78,17116.87,17227.78,SL,1232.96,-1232.96,114659.21,113426.25
2024-02-02 14:35:00,2024-02-02 15:40:00,LONG,17465.8,17437.16,17551.73,17551.73,TP,1171.31,3513.94,113426.25,116940.19
2024-02-05 14:15:00,2024-02-05 14:35:00,LONG,17635.55,17626.1,17663.89,17626.1,SL,1347.01,-1347.01,116940.19,115593.18
2024-02-06 14:30:00,2024-02-06 14:45:00,SHORT,17651.9,17665.82,17610.15,17610.15,TP,1279.66,3838.98,115593.18,119432.16
2024-02-06 16:10:00,2024-02-06 16:20:00,SHORT,17552.25,17577.13,17477.6,17577.13,SL,1471.61,-1471.61,119432.16,117960.55
2024-02-06 16:40:00,2024-02-06 17:20:00,SHORT,17551.2,17572.07,17488.6,17488.6,TP,1398.03,4194.08,117960.55,122154.63
2024-02-06 17:45:00,2024-02-06 18:05:00,SHORT,17515.95,17538.09,17449.54,17538.09,SL,1607.73,-1607.73,122154.63,120546.9
2024-02-07 14:45:00,2024-02-07 14:55:00,LONG,17680.45,17660.21,17741.18,17660.21,SL,1527.34,-1527.34,120546.89,119019.55
2024-02-07 15:05:00,2024-02-07 15:20:00,LONG,17682.1,17657.38,17756.27,17756.27,TP,1450.98,4352.93,119019.56,123372.49
2024-02-07 16:50:00,2024-02-07 17:25:00,LONG,17766.9,17745.15,17832.16,17745.15,SL,1668.62,-1668.62,123372.48,121703.86
2024-02-08 14:45:00,2024-02-08 15:45:00,LONG,17755.2,17738.37,17805.69,17805.69,TP,1585.19,4755.58,121703.86,126459.44
2024-03-01 13:35:00,2024-03-01 13:45:00,SHORT,18053.15,18065.79,18015.24,18065.79,SL,1822.97,-1822.97,126459.44,124636.47
2024-03-01 13:50:00,2024-03-01 14:30:00,SHORT,18054.4,18068.53,18012.01,18068.53,SL,1731.82,-1731.82,124636.47,122904.65
2024-03-04 13:45:00,2024-03-04 14:30:00,SHORT,18311.65,18320.68,18284.57,18284.57,TP,1645.23,4935.7,122904.64,127840.34
2024-03-04 16:20:00,2024-03-04 17:20:00,SHORT,18280.4,18296.95,18230.74,18296.95,SL,1892.02,-1892.02,127840.35,125948.33
2024-03-04 17:35:00,2024-03-04 19:35:00,SHORT,18278.15,18292.27,18235.79,18292.27,SL,1797.42,-1797.42,125948.33,124150.91
2024-03-06 13:40:00,2024-03-06 14:30:00,LONG,18059.65,18045.82,18101.15,18101.15,TP,1707.55,5122.64,124150.91,129273.55
2024-03-06 14:45:00,2024-03-06 15:00:00,SHORT,18065.65,18086.76,18002.32,18002.32,TP,1963.68,5891.03,129273.55,135164.58
2024-03-06 15:45:00,2024-03-06 17:05:00,LONG,18041.9,18012.95,18128.75,18128.75,TP,2258.23,6774.69,135164.57,141939.26
2024-04-01 13:30:00,2024-04-01 14:15:00,LONG,18359.3,18339.48,18418.75,18339.48,SL,2596.96,-2596.96,141939.26,139342.3
2024-04-01 17:00:00,2024-04-01 18:35:00,SHORT,18274.55,18289.47,18229.8,18289.47,SL,2467.12,-2467.12,139342.31,136875.19
2024-04-02 14:45:00,2024-04-02 15:10:00,SHORT,18034.15,18059.96,17956.71,18059.96,SL,2343.76,-2343.76,136875.19,134531.43
2024-04-02 15:50:00,2024-04-02 16:25:00,SHORT,18045.65,18062.13,17996.21,18062.13,SL,2226.57,-2226.57,134531.43,132304.86
2024-04-02 17:55:00,2024-04-02 18:05:00,SHORT,18089.65,18101.63,18053.72,18101.63,SL,2115.24,-2115.24,132304.85,130189.61
2024-04-03 13:40:00,2024-04-03 13:45:00,SHORT,18069.55,18088.23,18013.5,18088.23,SL,2009.48,-2009.48,130189.61,128180.13
2024-04-03 16:20:00,2024-04-03 16:35:00,LONG,18233.65,18216.07,18286.4,18216.07,SL,1909.01,-1909.01,128180.14,126271.13
2024-04-03 16:40:00,2024-04-03 19:00:00,LONG,18226.4,18200.95,18302.74,18200.95,SL,1813.56,-1813.56,126271.13,124457.57
2024-04-04 15:25:00,2024-04-04 16:00:00,LONG,18313.85,18299.23,18357.71,18357.71,TP,1722.88,5168.64,124457.56,129626.2
2024-04-04 17:05:00,2024-04-04 17:20:00,LONG,18365.05,18354.27,18397.38,18354.27,SL,1981.31,-1981.31,129626.2,127644.89
2024-04-05 13:40:00,2024-04-05 14:50:00,LONG,17988.7,17950.63,18102.91,18102.91,TP,1882.24,5646.73,127644.9,133291.63
2024-04-05 17:20:00,2024-04-05 17:40:00,LONG,18184.85,18161.72,18254.25,18161.72,SL,2164.58,-2164.58,133291.63,131127.05
2024-04-08 14:20:00,2024-04-08 15:35:00,LONG,18147.7,18120.2,18230.21,18120.2,SL,2056.35,-2056.35,131127.05,129070.7
2024-04-08 16:40:00,2024-04-08 17:40:00,LONG,18132.3,18110.37,18198.09,18110.37,SL,1953.53,-1953.53,129070.69,127117.16
2024-04-09 13:35:00,2024-04-09 13:45:00,LONG,18217.2,18195.42,18282.55,18195.42,SL,1855.86,-1855.86,127117.16,125261.3
2024-04-09 16:50:00,2024-04-09 17:00:00,SHORT,18088.1,18108.91,18025.66,18108.91,SL,1763.07,-1763.07,125261.31,123498.24
2024-04-09 17:10:00,2024-04-09 19:05:00,SHORT,18109.85,18130.11,18049.07,18049.07,TP,1674.91,5024.74,123498.23,128522.97
2024-04-10 14:50:00,2024-04-10 16:55:00,SHORT,17985.0,18024.96,17865.11,18024.96,SL,1926.15,-1926.15,128522.97,126596.82
2024-04-10 17:00:00,2024-04-10 17:15:00,SHORT,17976.0,18001.73,17898.8,18001.73,SL,1829.84,-1829.84,126596.82,124766.98
2024-04-10 17:30:00,2024-04-10 17:55:00,SHORT,17983.25,18021.69,17867.94,18021.69,SL,1738.35,-1738.35,124766.98,123028.63
2024-04-11 13:50:00,2024-04-11 14:00:00,LONG,18092.2,18062.73,18180.6,18062.73,SL,1651.43,-1651.43,123028.63,121377.2
2024-04-11 14:35:00,2024-04-11 17:00:00,LONG,18075.6,18043.84,18170.89,18170.89,TP,1568.86,4706.58,121377.2,126083.78
2024-04-12 14:00:00,2024-04-12 14:40:00,SHORT,18139.85,18166.81,18058.97,18058.97,TP,1804.19,5412.57,126083.78,131496.35
2024-04-12 16:10:00,2024-04-12 16:40:00,SHORT,18068.85,18092.3,17998.5,17998.5,TP,2074.82,6224.45,131496.35,137720.8
2024-04-15 15:40:00,2024-04-15 15:50:00,SHORT,18031.3,18058.11,17950.87,18058.11,SL,2386.04,-2386.04,137720.8,135334.76
2024-04-15 16:15:00,2024-04-15 16:35:00,SHORT,18023.3,18048.32,17948.23,17948.23,TP,2266.74,6800.21,135334.77,142134.98
2024-04-16 13:55:00,2024-04-16 14:05:00,LONG,17746.15,17716.47,17835.18,17716.47,SL,2606.75,-2606.75,142134.98,139528.23
2024-04-16 14:25:00,2024-04-16 15:05:00,SHORT,17706.65,17740.22,17605.93,17740.22,SL,2476.41,-2476.41,139528.23,137051.82
2024-04-16 16:05:00,2024-04-16 17:30:00,LONG,17752.15,17722.25,17841.86,17722.25,SL,2352.59,-2352.59,137051.82,134699.23
2024-04-17 13:30:00,2024-04-17 13:35:00,SHORT,17777.9,17796.08,17723.37,17796.08,SL,2234.96,-2234.96,134699.22,132464.26
2024-04-17 13:40:00,2024-04-17 14:00:00,SHORT,17783.5,17805.55,17717.35,17717.35,TP,2123.21,6369.64,132464.26,138833.9
2024-04-17 15:05:00,2024-04-17 16:05:00,SHORT,17668.8,17707.65,17552.26,17552.26,TP,2441.7,7325.09,138833.9,146158.99
2024-04-18 14:10:00,2024-04-18 16:45:00,LONG,17503.0,17469.14,17604.57,17469.14,SL,2807.95,-2807.95,146158.99,143351.04
2024-04-19 17:35:00,2024-04-19 17:45:00,SHORT,17122.95,17151.87,17036.2,17151.87,SL,2667.55,-2667.55,143351.04,140683.49
2024-04-22 13:45:00,2024-04-22 13:55:00,LONG,17194.8,17171.27,17265.4,17171.27,SL,2534.17,-2534.17,140683.48,138149.31
2024-04-23 16:00:00,2024-04-23 20:50:00,LONG,17455.2,17431.8,17525.39,17525.39,TP,2407.47,7222.4,138149.31,145371.71
2024-04-24 14:10:00,2024-04-24 15:45:00,SHORT,17591.3,17624.81,17490.77,17490.77,TP,2768.59,8305.76,145371.71,153677.47
2024-04-25 13:45:00,2024-04-25 14:05:00,SHORT,17231.4,17262.02,17139.54,17262.02,SL,3183.87,-3183.87,153677.46,150493.59
2024-04-25 14:45:00,2024-04-25 15:25:00,SHORT,17240.0,17273.86,17138.42,17273.86,SL,3024.68,-3024.68,150493.59,147468.91
2024-04-25 15:30:00,2024-04-25 15:55:00,SHORT,17248.75,17280.62,17153.13,17280.62,SL,2873.45,-2873.45,147468.92,144595.47
2024-04-26 13:30:00,2024-04-26 14:10:00,LONG,17609.8,17577.26,17707.42,17707.42,TP,2729.77,8189.32,144595.47,152784.79
2024-04-26 15:15:00,2024-04-29 13:30:00,LONG,17728.55,17698.03,17820.12,17820.12,TP,3139.24,9417.72,152784.79,162202.51
2024-05-01 13:30:00,2024-05-01 13:35:00,SHORT,17377.85,17396.94,17320.57,17396.94,SL,3500.0,-3500.0,162202.51,158702.51
2024-05-01 15:05:00,2024-05-01 15:40:00,SHORT,17346.85,17371.18,17273.85,17371.18,SL,3435.13,-3435.13,158702.51,155267.38
2024-05-01 15:45:00,2024-05-01 18:00:00,SHORT,17349.6,17371.83,17282.91,17371.83,SL,3263.37,-3263.37,155267.38,152004.01
2024-05-02 14:35:00,2024-05-02 14:55:00,SHORT,17390.6,17429.13,17275.01,17429.13,SL,3100.2,-3100.2,152004.01,148903.81
2024-05-02 15:40:00,2024-05-02 16:35:00,LONG,17419.6,17389.88,17508.75,17389.88,SL,2945.19,-2945.19,148903.81,145958.62
2024-05-02 16:50:00,2024-05-02 17:05:00,SHORT,17422.85,17444.54,17357.79,17444.54,SL,2797.93,-2797.93,145958.62,143160.69
2024-05-03 14:40:00,2024-05-03 14:50:00,LONG,17881.3,17836.14,18016.79,17836.14,SL,2658.03,-2658.03,143160.69,140502.66
2024-05-03 15:25:00,2024-05-05 22:00:00,LONG,17844.55,17811.5,17943.7,17943.7,TP,2525.13,7575.4,140502.65,148078.05
2024-05-06 15:05:00,2024-05-06 16:20:00,LONG,18002.35,17986.51,18049.86,17986.51,SL,2903.9,-2903.9,148078.05,145174.15
2024-05-06 16:35:00,2024-05-06 16:45:00,LONG,18013.35,18000.69,18051.34,18000.69,SL,2758.71,-2758.71,145174.15,142415.44
2024-05-06 16:55:00,2024-05-06 17:10:00,LONG,18021.45,18007.16,18064.31,18007.16,SL,2620.77,-2620.77,142415.44,139794.67
2024-05-06 17:20:00,2024-05-06 18:25:00,LONG,18015.95,18002.21,18057.17,18057.17,TP,2489.73,7469.2,139794.67,147263.87
2024-05-07 14:10:00,2024-05-07 14:20:00,LONG,18120.3,18101.15,18177.74,18101.15,SL,2863.19,-2863.19,147263.87,144400.68
2024-05-07 14:40:00,2024-05-07 15:15:00,LONG,18109.9,18092.59,18161.82,18161.82,TP,2720.03,8160.1,144400.68,152560.78
2024-05-07 17:20:00,2024-05-07 17:40:00,LONG,18160.0,18147.87,18196.39,18147.87,SL,3128.04,-3128.04,152560.78,149432.74
2024-05-08 15:10:00,2024-05-09 07:00:00,SHORT,18099.3,18117.66,18044.21,18044.21,TP,2971.64,8914.91,149432.74,158347.65
2024-05-09 14:20:00,2024-05-09 23:45:00,LONG,18069.95,18044.26,18147.03,18147.03,TP,3417.38,10252.15,158347.65,168599.8
2024-05-10 14:05:00,2024-05-10 14:30:00,SHORT,18200.75,18223.36,18132.91,18132.91,TP,3500.0,10500.0,168599.8,179099.8
2024-06-03 15:45:00,2024-06-03 16:10:00,SHORT,18584.2,18611.3,18502.89,18502.89,TP,3500.0,10500.0,179099.8,189599.8
2024-06-04 13:30:00,2024-06-04 13:35:00,SHORT,18573.85,18593.7,18514.29,18593.7,SL,3500.0,-3500.0,189599.8,186099.8
2024-06-04 13:50:00,2024-06-04 14:00:00,SHORT,18592.85,18615.68,18524.36,18615.68,SL,3500.0,-3500.0,186099.8,182599.8
2024-06-04 14:05:00,2024-06-04 14:30:00,SHORT,18574.35,18607.28,18475.57,18607.28,SL,3500.0,-3500.0,182599.8,179099.8
2024-06-04 14:55:00,2024-06-04 15:20:00,SHORT,18581.6,18612.99,18487.43,18612.99,SL,3500.0,-3500.0,179099.8,175599.8
2024-06-04 15:25:00,2024-06-04 16:40:00,SHORT,18581.35,18610.72,18493.24,18610.72,SL,3500.0,-3500.0,175599.8,172099.8
2024-06-04 17:10:00,2024-06-04 18:15:00,LONG,18604.6,18581.47,18673.98,18673.98,TP,3500.0,10500.0,172099.8,182599.8
2024-06-05 13:40:00,2024-06-05 14:00:00,LONG,18814.3,18799.15,18859.75,18799.15,SL,3500.0,-3500.0,182599.8,179099.8
2024-06-05 14:15:00,2024-06-05 14:30:00,LONG,18820.8,18795.41,18896.98,18896.98,TP,3500.0,10500.0,179099.8,189599.8
2024-06-05 17:25:00,2024-06-05 18:50:00,LONG,18976.1,18961.29,19020.54,19020.54,TP,3500.0,10500.0,189599.8,200099.8
2024-07-01 14:35:00,2024-07-01 15:10:00,SHORT,19688.4,19732.2,19557.01,19732.2,SL,3500.0,-3500.0,200099.8,196599.8
2024-07-01 17:15:00,2024-07-01 17:20:00,LONG,19803.65,19783.33,19864.62,19783.33,SL,3500.0,-3500.0,196599.8,193099.8
2024-07-01 17:40:00,2024-07-01 17:55:00,LONG,19802.4,19783.1,19860.29,19783.1,SL,3500.0,-3500.0,193099.8,189599.8
2024-07-02 14:25:00,2024-07-02 17:10:00,LONG,19853.4,19818.21,19958.97,19958.97,TP,3500.0,10500.0,189599.8,200099.8
2024-07-03 13:30:00,2024-07-03 13:35:00,LONG,20056.9,20039.75,20108.35,20039.75,SL,3500.0,-3500.0,200099.8,196599.8
2024-07-03 16:50:00,2024-07-04 14:10:00,LONG,20192.5,20172.89,20251.33,20172.89,SL,3500.0,-3500.0,196599.8,193099.8
2024-07-04 16:00:00,2024-07-04 16:40:00,SHORT,20177.8,20182.31,20164.27,20182.31,SL,3500.0,-3500.0,193099.8,189599.8
2024-07-04 16:45:00,2024-07-04 22:00:00,SHORT,20175.8,20181.13,20159.81,20181.13,SL,3500.0,-3500.0,189599.8,186099.8
2024-07-05 17:15:00,2024-07-08 12:35:00,LONG,20397.45,20382.68,20441.77,20441.77,TP,3500.0,10500.0,186099.8,196599.8
2024-07-08 13:55:00,2024-07-08 14:00:00,LONG,20438.55,20422.83,20485.7,20422.83,SL,3500.0,-3500.0,196599.8,193099.8
2024-07-08 14:05:00,2024-07-08 14:20:00,LONG,20435.05,20415.53,20493.6,20415.53,SL,3500.0,-3500.0,193099.8,189599.8
2024-07-08 15:00:00,2024-07-08 19:55:00,LONG,20423.55,20403.91,20482.46,20482.46,TP,3500.0,10500.0,189599.8,200099.8
2024-07-09 14:05:00,2024-07-09 14:10:00,SHORT,20539.8,20561.27,20475.38,20561.27,SL,3500.0,-3500.0,200099.8,196599.8
2024-07-09 14:20:00,2024-07-09 17:15:00,SHORT,20526.3,20552.36,20448.11,20448.11,TP,3500.0,10500.0,196599.8,207099.8
2024-07-10 13:40:00,2024-07-10 14:35:00,LONG,20565.65,20552.15,20606.16,20552.15,SL,3500.0,-3500.0,207099.8,203599.8
2024-07-10 15:25:00,2024-07-10 16:25:00,LONG,20563.9,20546.44,20616.27,20616.27,TP,3500.0,10500.0,203599.8,214099.8
2024-07-11 16:45:00,2024-07-11 19:00:00,SHORT,20262.4,20297.43,20157.3,20297.43,SL,3500.0,-3500.0,214099.8,210599.8
2024-07-12 16:50:00,2024-07-12 17:35:00,LONG,20429.2,20404.91,20502.06,20502.06,TP,3500.0,10500.0,210599.8,221099.8
2024-08-01 13:40:00,2024-08-01 14:05:00,LONG,19508.65,19470.89,19621.94,19470.89,SL,3500.0,-3500.0,221099.8,217599.8
2024-08-02 13:30:00,2024-08-02 13:35:00,SHORT,18429.5,18485.93,18260.2,18485.93,SL,3500.0,-3500.0,217599.8,214099.8
2024-08-02 13:50:00,2024-08-04 22:00:00,SHORT,18487.0,18569.01,18240.96,18240.96,TP,3500.0,10500.0,214099.8,224599.8
2024-08-05 14:55:00,2024-08-05 15:05:00,SHORT,17841.6,17966.23,17467.7,17966.23,SL,3500.0,-3500.0,224599.8,221099.8
2024-08-05 17:30:00,2024-08-05 17:55:00,LONG,18030.35,17973.73,18200.2,17973.73,SL,3500.0,-3500.0,221099.8,217599.8
2024-08-06 13:35:00,2024-08-06 13:50:00,SHORT,17983.35,18038.33,17818.4,18038.33,SL,3500.0,-3500.0,217599.8,214099.8
2024-08-06 15:45:00,2024-08-06 19:50:00,LONG,18208.6,18150.06,18384.21,18150.06,SL,3500.0,-3500.0,214099.8,210599.8
2024-08-07 14:40:00,2024-08-07 15:25:00,LONG,18404.2,18345.76,18579.51,18345.76,SL,3500.0,-3500.0,210599.8,207099.8
2024-08-08 13:55:00,2024-08-08 14:35:00,LONG,18113.55,18050.33,18303.22,18303.22,TP,3500.0,10500.0,207099.8,217599.8
2024-08-08 15:20:00,2024-08-08 18:05:00,LONG,18300.55,18249.36,18454.12,18454.12,TP,3500.0,10500.0,217599.8,228099.8
2024-08-09 13:45:00,2024-08-09 13:50:00,SHORT,18350.7,18392.95,18223.95,18392.95,SL,3500.0,-3500.0,228099.8,224599.8
2024-08-09 13:55:00,2024-08-09 14:00:00,SHORT,18337.95,18384.43,18198.5,18384.43,SL,3500.0,-3500.0,224599.8,221099.8
2024-08-09 14:30:00,2024-08-09 14:45:00,SHORT,18366.95,18419.01,18210.78,18419.01,SL,3500.0,-3500.0,221099.8,217599.8
2024-08-09 15:25:00,2024-08-09 17:05:00,SHORT,18415.7,18456.87,18292.18,18456.87,SL,3500.0,-3500.0,217599.8,214099.8
2024-08-12 13:35:00,2024-08-12 13:45:00,SHORT,18536.65,18560.22,18465.93,18465.93,TP,3500.0,10500.0,214099.8,224599.8
2024-08-12 14:05:00,2024-08-12 15:20:00,LONG,18551.65,18509.28,18678.75,18509.28,SL,3500.0,-3500.0,224599.8,221099.8
2024-08-12 15:50:00,2024-08-12 16:55:00,LONG,18604.9,18561.45,18735.24,18561.45,SL,3500.0,-3500.0,221099.8,217599.8
2024-08-12 17:25:00,2024-08-13 00:55:00,SHORT,18565.15,18597.97,18466.68,18597.97,SL,3500.0,-3500.0,217599.8,214099.8
2024-08-14 13:30:00,2024-08-14 13:55:00,SHORT,19023.3,19053.85,18931.66,18931.66,TP,3500.0,10500.0,214099.8,224599.8
2024-08-14 16:15:00,2024-08-14 16:40:00,SHORT,19033.8,19062.61,18947.36,18947.36,TP,3500.0,10500.0,224599.8,235099.8
2024-08-14 17:20:00,2024-08-14 18:55:00,SHORT,18992.05,19021.22,18904.55,19021.22,SL,3500.0,-3500.0,235099.8,231599.8
2024-08-15 17:30:00,2024-08-15 22:35:00,LONG,19469.05,19451.69,19521.13,19521.13,TP,3500.0,10500.0,231599.8,242099.8
2024-08-16 14:45:00,2024-08-16 14:50:00,SHORT,19420.65,19455.53,19316.02,19455.53,SL,3500.0,-3500.0,242099.8,238599.8
2024-08-19 13:50:00,2024-08-19 14:05:00,SHORT,19506.3,19532.7,19427.1,19532.7,SL,3500.0,-3500.0,238599.8,235099.8
2024-08-19 14:25:00,2024-08-19 18:05:00,LONG,19534.05,19494.16,19653.71,19653.71,TP,3500.0,10500.0,235099.8,245599.8
2024-09-02 14:30:00,2024-09-02 22:00:00,LONG,19602.55,19589.35,19642.14,19642.14,TP,3500.0,10500.0,245599.8,256099.8
2024-09-03 16:20:00,2024-09-03 18:00:00,SHORT,19136.2,19168.81,19038.37,19038.37,TP,3500.0,10500.0,256099.8,266599.8
2024-09-04 13:30:00,2024-09-04 13:35:00,LONG,18890.17,18869.15,18953.23,18869.15,SL,3500.0,-3500.0,266599.8,263099.8
2024-09-04 13:40:00,2024-09-04 14:00:00,LONG,18912.3,18879.63,19010.31,18879.63,SL,3500.0,-3500.0,263099.8,259599.8
2024-09-04 16:15:00,2024-09-04 18:20:00,LONG,18989.8,18953.55,19098.54,18953.55,SL,3500.0,-3500.0,259599.8,256099.8
2024-09-05 16:10:00,2024-09-05 16:25:00,SHORT,18862.15,18903.91,18736.88,18903.91,SL,3500.0,-3500.0,256099.8,252599.8
2024-09-05 17:10:00,2024-09-05 17:25:00,LONG,18901.4,18874.26,18982.82,18874.26,SL,3500.0,-3500.0,252599.8,249099.8
2024-09-05 17:35:00,2024-09-05 18:00:00,LONG,18911.65,18882.38,18999.47,18999.47,TP,3500.0,10500.0,249099.8,259599.8
2024-09-06 13:35:00,2024-09-06 13:45:00,SHORT,18788.0,18844.56,18618.32,18844.56,SL,3500.0,-3500.0,259599.8,256099.8
2024-09-06 17:35:00,2024-09-06 19:00:00,SHORT,18446.5,18479.4,18347.8,18479.4,SL,3500.0,-3500.0,256099.8,252599.8
2024-09-09 14:20:00,2024-09-09 14:55:00,SHORT,18619.5,18654.26,18515.23,18515.23,TP,3500.0,10500.0,252599.8,263099.8
2024-09-09 15:25:00,2024-09-09 16:25:00,LONG,18551.75,18516.49,18657.54,18657.54,TP,3500.0,10500.0,263099.8,273599.8
2024-10-01 16:35:00,2024-10-01 16:50:00,SHORT,19717.35,19760.06,19589.23,19760.06,SL,3500.0,-3500.0,273599.8,270099.8
