Trade,Risk ($),P/L ($),Balance Pre ($),Balance Post ($)
31,816.2520471385221,2040.6351178588454,106325.04094277044,108365.6760606293
32,918.2838030314648,-918.2838030314648,108365.6760606293,107447.39225759784
33,872.3696128798917,-872.3696128798917,107447.39225759784,106575.02264471794
34,828.7511322358972,2071.882830596574,106575.02264471794,108646.90547531452
35,932.3452737657259,-932.3452737657259,108646.90547531452,107714.5602015488
36,885.7280100774399,-885.7280100774399,107714.5602015488,106828.83219147136
37,841.441609573568,2103.6140239530487,106828.83219147136,108932.44621542441
38,946.6223107712206,-946.6223107712206,108932.44621542441,107985.8239046532
39,899.2911952326598,2248.232988088295,107985.8239046532,110234.05689274149
40,511.7028446370743,-511.7028446370743,110234.05689274149,109722.35404810442
41,486.11770240522094,-486.11770240522094,109722.35404810442,109236.2363456992
42,461.8118172849601,-461.8118172849601,109236.2363456992,108774.42452841424
43,438.7212264207119,1096.8005371368122,108774.42452841424,109871.22506555104
44,493.56125327755217,-493.56125327755217,109871.22506555104,109377.66381227349
45,468.8831906136744,1172.213034387036,109377.66381227349,110549.87684666053
46,527.4938423330262,-527.4938423330262,110549.87684666053,110022.3830043275
47,501.1191502163747,-501.1191502163747,110022.3830043275,109521.26385411112
48,476.06319270555616,-476.06319270555616,109521.26385411112,109045.20066140557
49,452.2600330702786,-452.2600330702786,109045.20066140557,108592.94062833529
50,429.6470314167644,1074.1150496295807,108592.94062833529,109667.05567796486
51,483.35278389824305,-483.35278389824305,109667.05567796486,109183.70289406662
52,459.18514470333105,1147.9603328436995,109183.70289406662,110331.66322691031
53,516.5831613455157,-516.5831613455157,110331.66322691031,109815.0800655648
54,490.75400327824025,-490.75400327824025,109815.0800655648,109324.32606228656
55,466.2163031143282,-466.2163031143282,109324.32606228656,108858.10975917224
56,442.9054879586118,-442.9054879586118,108858.10975917224,108415.20427121362
57,420.7602135606809,-420.7602135606809,108415.20427121362,107994.44405765293
58,399.7222028826465,-399.7222028826465,107994.44405765293,107594.72185477028
59,379.736092738514,949.337702936119,107594.72185477028,108544.0595577064
60,427.2029778853197,-427.2029778853197,108544.0595577064,108116.85657982108
61,405.8428289910538,-405.8428289910538,108116.85657982108,107711.01375083002
62,385.55068754150125,963.8817767155301,107711.01375083002,108674.89552754555
63,433.7447763772776,-433.7447763772776,108674.89552754555,108241.15075116827
64,412.0575375584136,-412.0575375584136,108241.15075116827,107829.09321360986
65,391.4546606804928,-391.4546606804928,107829.09321360986,107437.63855292936
66,371.8819276464681,929.7048191161703,107437.63855292936,108367.34337204554
67,418.3671686022768,1045.9153925988858,108367.34337204554,109413.25876464442
68,470.66293823222077,-470.66293823222077,109413.25876464442,108942.5958264122
69,447.1297913206101,1117.8320650880255,108942.5958264122,110060.42789150022
70,503.0213945750111,1257.5534864375277,110060.42789150022,111317.98137793774
71,565.8990688968872,-565.8990688968872,111317.98137793774,110752.08230904085
72,537.6041154520426,-537.6041154520426,110752.08230904085,110214.47819358882
73,510.72390967944085,-510.72390967944085,110214.47819358882,109703.75428390938
74,485.187714195469,1212.9692854886725,109703.75428390938,110916.72356939805
75,545.8361784699024,-545.8361784699024,110916.72356939805,110370.88739092814
76,518.544369546407,-518.544369546407,110370.88739092814,109852.34302138173
77,492.6171510690867,1231.5403487593462,109852.34302138173,111083.88337014108
78,554.1941685070539,1385.49300804929,111083.88337014108,112469.37637819037
79,623.4688189095184,-623.4688189095184,112469.37637819037,111845.90755928085
80,592.2953779640426,1480.743502767891,111845.90755928085,113326.65106204874
81,666.3325531024369,1665.8237960241242,113326.65106204874,114992.47485807286
82,749.6237429036431,-749.6237429036431,114992.47485807286,114242.85111516922
83,712.1425557584611,-712.1425557584611,114242.85111516922,113530.70855941076
84,676.5354279705382,1691.3385699263454,113530.70855941076,115222.04712933711
85,761.1023564668554,-761.1023564668554,115222.04712933711,114460.94477287025
86,723.0472386435125,1807.6180966087813,114460.94477287025,116268.56286947904
87,813.4281434739518,-813.4281434739518,116268.56286947904,115455.13472600508
88,772.7567363002541,-772.7567363002541,115455.13472600508,114682.37798970482
89,734.1188994852412,-734.1188994852412,114682.37798970482,113948.25909021958
90,697.412954510979,-697.412954510979,113948.25909021958,113250.8461357086
91,662.5423067854302,1656.3582958861393,113250.8461357086,114907.20443159474
92,745.3602215797371,1863.4030828744803,114907.20443159474,116770.60751446923
93,838.5303757234615,2096.330997155879,116770.60751446923,118866.9385116251
94,943.3469255812554,-943.3469255812554,118866.9385116251,117923.59158604385
95,896.1795793021927,-896.1795793021927,117923.59158604385,117027.41200674167
96,851.3706003370833,2128.4239719239954,117027.41200674167,119155.83597866567
97,957.7917989332833,-957.7917989332833,119155.83597866567,118198.04417973239
98,909.9022089866194,-909.9022089866194,118198.04417973239,117288.14197074577
99,864.4070985372884,-864.4070985372884,117288.14197074577,116423.73487220849
100,821.1867436104243,-821.1867436104243,116423.73487220849,115602.54812859806
101,780.1274064299032,-780.1274064299032,115602.54812859806,114822.42072216816
102,741.1210361084079,1852.8051191937454,114822.42072216816,116675.2258413619
103,833.7612920680949,2084.405759095264,116675.2258413619,118759.63160045716
104,937.9815800228578,-937.9815800228578,118759.63160045716,117821.6500204343
105,891.0825010217152,-891.0825010217152,117821.6500204343,116930.5675194126
106,846.5283759706297,-846.5283759706297,116930.5675194126,116084.03914344196
107,804.2019571720979,-804.2019571720979,116084.03914344196,115279.83718626986
108,763.9918593134928,-763.9918593134928,115279.83718626986,114515.84532695636
109,725.7922663478181,-725.7922663478181,114515.84532695636,113790.05306060854
110,689.5026530304269,-689.5026530304269,113790.05306060854,113100.5504075781
111,655.0275203789054,1637.5713298743499,113100.5504075781,114738.12173745246
112,736.9060868726228,1842.2601593482132,114738.12173745246,116580.38189680067
113,829.0190948400334,-829.0190948400334,116580.38189680067,115751.36280196064
114,787.568140098032,-787.568140098032,115751.36280196064,114963.7946618626
115,748.18973309313,1870.4718038174374,114963.7946618626,116834.26646568003
116,841.7133232840017,-841.7133232840017,116834.26646568003,115992.55314239603
117,799.6276571198017,1999.0666138847967,115992.55314239603,117991.61975628084
118,899.5809878140419,-899.5809878140419,117991.61975628084,117092.0387684668
119,854.6019384233398,2136.504846058349,117092.0387684668,119228.54361452514
120,961.4271807262572,2403.560365074987,119228.54361452514,121632.10397960013
121,581.6051989800064,-581.6051989800064,121632.10397960013,121050.49878062012
122,552.5249390310062,-552.5249390310062,121050.49878062012,120497.97384158912
123,524.8986920794559,-524.8986920794559,120497.97384158912,119973.07514950966
124,498.65375747548313,-498.65375747548313,119973.07514950966,119474.42139203419
125,473.7210696017093,-473.7210696017093,119474.42139203419,119000.70032243247
126,450.03501612162364,-450.03501612162364,119000.70032243247,118550.66530631085
127,427.5332653155427,-427.5332653155427,118550.66530631085,118123.1320409953
128,406.1566020497652,-406.1566020497652,118123.1320409953,117716.97543894553
129,385.8487719472767,-385.8487719472767,117716.97543894553,117331.12666699826
130,366.5563333499129,-366.5563333499129,117331.12666699826,116964.57033364834
131,348.2285166824171,-348.2285166824171,116964.57033364834,116616.34181696593
132,330.81709084829635,-330.81709084829635,116616.34181696593,116285.52472611763
133,314.2762363058813,-314.2762363058813,116285.52472611763,115971.24848981174
134,298.562424490587,-298.562424490587,115971.24848981174,115672.68606532115
135,283.6343032660574,-283.6343032660574,115672.68606532115,115389.0517620551
136,269.4525881027548,-269.4525881027548,115389.0517620551,115119.59917395235
137,255.97995869761726,639.9498967440431,115119.59917395235,115759.54907069639
138,287.9774535348195,719.9422739775148,115759.54907069639,116479.49134467391
139,323.97456723369544,-323.97456723369544,116479.49134467391,116155.5167774402
140,307.77583887201035,-307.77583887201035,116155.5167774402,115847.7409385682
141,292.38704692840986,-292.38704692840986,115847.7409385682,115555.35389163978
142,277.7676945819891,-277.7676945819891,115555.35389163978,115277.5861970578
143,263.87930985288983,-263.87930985288983,115277.5861970578,115013.70688720491
144,250.68534436024567,-250.68534436024567,115013.70688720491,114763.02154284467
145,238.15107714223342,595.3736132962196,114763.02154284467,115358.39515614089
146,267.9197578070445,-267.9197578070445,115358.39515614089,115090.47539833385
147,254.52376991669226,-254.52376991669226,115090.47539833385,114835.95162841716
148,241.79758142085774,-241.79758142085774,114835.95162841716,114594.1540469963
149,229.70770234981464,-229.70770234981464,114594.1540469963,114364.44634464648
150,218.22231723232397,-218.22231723232397,114364.44634464648,114146.22402741415
151,207.31120137070758,-207.31120137070758,114146.22402741415,113938.91282604344
152,196.94564130217185,-196.94564130217185,113938.91282604344,113741.96718474127
153,187.09835923706342,467.74725795746485,113741.96718474127,114209.71444269874
154,210.4857221349368,-210.4857221349368,114209.71444269874,113999.2287205638
155,199.96143602818992,-199.96143602818992,113999.2287205638,113799.26728453561
156,189.9633642267807,-189.9633642267807,113799.26728453561,113609.30392030883
157,180.46519601544134,-180.46519601544134,113609.30392030883,113428.83872429338
158,171.4419362146691,-171.4419362146691,113428.83872429338,113257.39678807871
159,162.8698394039355,-162.8698394039355,113257.39678807871,113094.52694867477
160,154.72634743373857,-154.72634743373857,113094.52694867477,112939.80060124103
161,146.99003006205166,367.47507515512916,112939.80060124103,113307.27567639617
162,165.3637838198083,-165.3637838198083,113307.27567639617,113141.91189257636
163,157.09559462881808,-157.09559462881808,113141.91189257636,112984.81629794755
164,149.24081489737728,-149.24081489737728,112984.81629794755,112835.57548305017
165,141.77877415250842,-141.77877415250842,112835.57548305017,112693.79670889766
166,134.68983544488293,-134.68983544488293,112693.79670889766,112559.10687345278
167,127.95534367263899,-127.95534367263899,112559.10687345278,112431.15152978014
168,121.55757648900689,-121.55757648900689,112431.15152978014,112309.59395329113
169,115.47969766455644,-115.47969766455644,112309.59395329113,112194.11425562657
170,109.70571278132847,-109.70571278132847,112194.11425562657,112084.40854284524
171,104.22042714226191,-104.22042714226191,112084.40854284524,111980.18811570297
172,100.0,-100.0,111980.18811570297,111880.18811570297
173,100.0,250.00000000000006,111880.18811570297,112130.18811570297
174,106.50940578514856,266.2748832320618,112130.18811570297,112396.46299893504
175,119.8231499467518,-119.8231499467518,112396.46299893504,112276.63984898828
176,113.83199244941424,-113.83199244941424,112276.63984898828,112162.80785653887
177,108.14039282694357,270.3496133055836,112162.80785653887,112433.15746984446
178,121.657873492223,304.143314973402,112433.15746984446,112737.30078481787
179,136.8650392408934,-136.8650392408934,112737.30078481787,112600.43574557698
180,130.02178727884893,-130.02178727884893,112600.43574557698,112470.41395829813
181,123.52069791490649,-123.52069791490649,112470.41395829813,112346.89326038322
182,117.34466301916109,-117.34466301916109,112346.89326038322,112229.54859736406
183,111.47742986820303,278.69357467050753,112229.54859736406,112508.24217203457
184,125.41210860172869,313.5302715043217,112508.24217203457,112821.7724435389
185,141.08862217694477,-141.08862217694477,112821.7724435389,112680.68382136195
186,134.0341910680974,-134.0341910680974,112680.68382136195,112546.64963029385
187,127.33248151469233,-127.33248151469233,112546.64963029385,112419.31714877916
188,120.96585743895776,-120.96585743895776,112419.31714877916,112298.3512913402
189,114.91756456700969,-114.91756456700969,112298.3512913402,112183.43372677319
190,109.1716863386595,-109.1716863386595,112183.43372677319,112074.26204043454
191,103.71310202172681,259.2800175496445,112074.26204043454,112333.54205798417
192,116.67710289920869,-116.67710289920869,112333.54205798417,112216.86495508497
193,110.8432477542483,277.110856931873,112216.86495508497,112493.97581201684
194,124.69879060084205,-124.69879060084205,112493.97581201684,112369.277021416
195,118.46385107079986,-118.46385107079986,112369.277021416,112250.8131703452
196,112.54065851725973,-112.54065851725973,112250.8131703452,112138.27251182793
197,106.91362559139671,267.28269522128284,112138.27251182793,112405.55520704921
198,120.2777603524606,300.69029462354337,112405.55520704921,112706.24550167276
199,135.3122750836381,-135.3122750836381,112706.24550167276,112570.93322658913
200,128.5466613294564,-128.5466613294564,112570.93322658913,112442.38656525967
201,122.11932826298361,-122.11932826298361,112442.38656525967,112320.26723699669
202,116.01336184983447,-116.01336184983447,112320.26723699669,112204.25387514685
203,110.21269375734263,275.5317343933566,112204.25387514685,112479.78560954021
204,123.98928047701047,-123.98928047701047,112479.78560954021,112355.7963290632
205,117.78981645316017,-117.78981645316017,112355.7963290632,112238.00651261004
206,111.9003256305019,279.75355163192626,112238.00651261004,112517.76006424197
207,125.88800321209855,-125.88800321209855,112517.76006424197,112391.87206102988
208,119.59360305149384,-119.59360305149384,112391.87206102988,112272.27845797838
209,113.61392289891883,284.03754480025594,112272.27845797838,112556.31600277864
210,127.8158001389318,319.5395003473295,112556.31600277864,112875.85550312596
211,143.792775156298,359.48467544500687,112875.85550312596,113235.34017857097
212,161.7670089285486,-161.7670089285486,113235.34017857097,113073.57316964242
213,153.67865848212097,-153.67865848212097,113073.57316964242,112919.8945111603
214,145.99472555801475,-145.99472555801475,112919.8945111603,112773.89978560228
215,138.69498928011382,346.7374732002845,112773.89978560228,113120.63725880256
216,156.03186294012775,-156.03186294012775,113120.63725880256,112964.60539586243
217,148.23026979312127,-148.23026979312127,112964.60539586243,112816.37512606931
218,140.81875630346548,-140.81875630346548,112816.37512606931,112675.55636976585
219,133.77781848829255,334.44454622073135,112675.55636976585,113010.00091598659
220,150.50004579932937,376.2528520573637,113010.00091598659,113386.25376804396
221,169.3126884021978,-169.3126884021978,113386.25376804396,113216.94107964177
222,160.84705398208825,-160.84705398208825,113216.94107964177,113056.09402565968
223,152.804701282984,382.01449075988546,113056.09402565968,113438.10851641957
224,171.90542582097842,429.7608270305367,113438.10851641957,113867.8693434501
225,193.39346717250518,-193.39346717250518,113867.8693434501,113674.4758762776
226,183.72379381388018,459.30811577012565,113674.4758762776,114133.78399204773
227,206.68919960238637,-206.68919960238637,114133.78399204773,113927.09479244534
228,196.35473962226678,490.88548029118766,113927.09479244534,114417.98027273652
229,220.89901363682583,-220.89901363682583,114417.98027273652,114197.0812590997
230,209.8540629549847,524.6351573874617,114197.0812590997,114721.71641648715
231,236.0858208243575,-236.0858208243575,114721.71641648715,114485.63059566279
232,224.28152978313955,560.7065620021534,114485.63059566279,115046.33715766495
233,252.31685788324756,-252.31685788324756,115046.33715766495,114794.02029978171
234,239.70101498908554,-239.70101498908554,114794.02029978171,114554.31928479263
235,227.7159642396313,-227.7159642396313,114554.31928479263,114326.603320553
236,216.33016602764982,-216.33016602764982,114326.603320553,114110.27315452535
237,205.5136577262674,513.7868818697195,114110.27315452535,114624.06003639507
238,231.20300181975327,-231.20300181975327,114624.06003639507,114392.85703457531
239,219.64285172876552,549.1043917935376,114392.85703457531,114941.96142636884
240,247.0980713184421,-247.0980713184421,114941.96142636884,114694.8633550504
241,234.7431677525201,-234.7431677525201,114694.8633550504,114460.12018729789
242,223.00600936489428,-223.00600936489428,114460.12018729789,114237.11417793299
243,211.8557088966496,529.6406410130832,114237.11417793299,114766.75481894608
244,238.33774094730398,595.8429836023035,114766.75481894608,115362.59780254838
245,268.1298901274189,670.3219877908265,115362.59780254838,116032.9197903392
246,301.64598951696024,-301.64598951696024,116032.9197903392,115731.27380082225
247,286.5636900411126,-286.5636900411126,115731.27380082225,115444.71011078113
248,272.2355055390566,680.5928701703153,115444.71011078113,116125.30298095144
249,306.26514904757204,-306.26514904757204,116125.30298095144,115819.03783190387
250,290.9518915951936,727.382466534244,115819.03783190387,116546.42029843811
251,327.3210149219056,818.2997997745308,116546.42029843811,117364.72009821264
252,368.2360049106319,920.5872747473641,117364.72009821264,118285.30737296
253,414.265368648,-414.265368648,118285.30737296,117871.042004312
254,393.5521002155998,-393.5521002155998,117871.042004312,117477.4899040964
255,373.8744952048197,-373.8744952048197,117477.4899040964,117103.61540889158
256,355.18077044457897,-355.18077044457897,117103.61540889158,116748.434638447
257,337.42173192234986,-337.42173192234986,116748.434638447,116411.01290652464
258,320.5506453262322,801.3725070260891,116411.01290652464,117212.38541355073
259,360.6192706775364,-360.6192706775364,117212.38541355073,116851.7661428732
260,342.5883071436598,856.4693990936888,116851.7661428732,117708.23554196689
261,385.4117770983445,963.529442745861,117708.23554196689,118671.76498471275
262,433.58824923563736,-433.58824923563736,118671.76498471275,118238.17673547711
263,411.90883677385574,1029.7734607026641,118238.17673547711,119267.95019617978
264,463.39750980898896,-463.39750980898896,119267.95019617978,118804.5526863708
265,440.22763431853963,-440.22763431853963,118804.5526863708,118364.32505205226
266,418.2162526026128,-418.2162526026128,118364.32505205226,117946.10879944965
267,397.3054399724824,993.2594936413894,117946.10879944965,118939.36829309104
268,446.9684146545522,1117.4210366363804,118939.36829309104,120056.78932972743
269,502.8394664863714,-502.8394664863714,120056.78932972743,119553.94986324105
270,477.6974931620527,-477.6974931620527,119553.94986324105,119076.252370079
271,453.8126185039502,-453.8126185039502,119076.252370079,118622.43975157506
272,431.121987578753,-431.121987578753,118622.43975157506,118191.31776399631
273,409.5658881998155,1023.9160892688412,118191.31776399631,119215.23385326515
274,460.7616926632574,1151.9028628937203,119215.23385326515,120367.13671615887
275,518.3568358079435,-518.3568358079435,120367.13671615887,119848.77988035092
276,492.43899401754607,-492.43899401754607,119848.77988035092,119356.34088633338
277,467.8170443166688,-467.8170443166688,119356.34088633338,118888.5238420167
278,444.426192100835,1111.069586564497,118888.5238420167,119999.5934285812
279,499.9796714290598,-499.9796714290598,119999.5934285812,119499.61375715214
280,474.980687857607,1187.4503508788152,119499.61375715214,120687.06410803096
281,534.3532054015479,-534.3532054015479,120687.06410803096,120152.7109026294
282,507.6355451314703,-507.6355451314703,120152.7109026294,119645.07535749793
283,482.2537678748966,-482.2537678748966,119645.07535749793,119162.82158962304
284,458.14107948115196,-458.14107948115196,119162.82158962304,118704.68051014189
285,435.2340255070943,-435.2340255070943,118704.68051014189,118269.4464846348
286,413.4723242317399,-413.4723242317399,118269.4464846348,117855.97416040306
287,392.79870802015284,981.9995075906858,117855.97416040306,118837.97366799375
288,441.89868339968746,1104.7467084992186,118837.97366799375,119942.72037649297
289,497.13601882464866,1242.8400470616216,119942.72037649297,121185.56042355459
290,559.2780211777296,-559.2780211777296,121185.56042355459,120626.28240237686
291,531.3141201188431,-531.3141201188431,120626.28240237686,120094.96828225802
292,504.74841411290106,-504.74841411290106,120094.96828225802,119590.21986814513
293,479.5109934072563,1198.7747459894906,119590.21986814513,120788.99461413462
294,539.4497307067307,1348.6229580011127,120788.99461413462,122137.61757213573
295,606.8808786067864,-606.8808786067864,122137.61757213573,121530.73669352895
296,576.5368346764474,-576.5368346764474,121530.73669352895,120954.1998588525
297,547.7099929426251,1369.2749823565628,120954.1998588525,122323.47484120907
298,616.1737420604535,-616.1737420604535,122323.47484120907,121707.30109914862
299,585.3650549574311,1463.4140061626756,121707.30109914862,123170.7151053113
300,658.5357552655653,-658.5357552655653,123170.7151053113,122512.17935004574
301,625.6089675022871,-625.6089675022871,122512.17935004574,121886.57038254346
302,594.3285191271731,1485.8185602888263,121886.57038254346,123372.38894283229
303,668.6194471416144,-668.6194471416144,123372.38894283229,122703.76949569068
304,635.1884747845339,1587.9752932700815,122703.76949569068,124291.74478896076
305,714.5872394480378,1786.4694673881036,124291.74478896076,126078.21425634886
306,803.910712817443,-803.910712817443,126078.21425634886,125274.30354353142
307,763.7151771765712,1909.2893117096455,125274.30354353142,127183.59285524106
308,859.1796427620532,-859.1796427620532,127183.59285524106,126324.413212479
309,816.2206606239503,-816.2206606239503,126324.413212479,125508.19255185506
310,775.4096275927528,-775.4096275927528,125508.19255185506,124732.7829242623
311,736.6391462131148,1841.6006030727228,124732.7829242623,126574.38352733503
312,828.7191763667513,2071.8006784572663,126574.38352733503,128646.18420579229
313,932.3092102896146,2330.7743944924214,128646.18420579229,130976.9586002847
314,548.8479300142353,-548.8479300142353,130976.9586002847,130428.11067027047
315,521.4055335135236,-521.4055335135236,130428.11067027047,129906.70513675695
316,495.33525683784757,1238.336719273489,129906.70513675695,131145.04185603044
317,557.2520928015219,1393.1302320038048,131145.04185603044,132538.17208803425
318,626.9086044017124,-626.9086044017124,132538.17208803425,131911.26348363253
319,595.5631741816266,-595.5631741816266,131911.26348363253,131315.7003094509
320,565.7850154725456,1414.462538681364,131315.7003094509,132730.16284813228
321,636.5081424066142,-636.5081424066142,132730.16284813228,132093.65470572567
322,604.6827352862834,-604.6827352862834,132093.65470572567,131488.9719704394
323,574.4485985219696,-574.4485985219696,131488.9719704394,130914.52337191743
324,545.7261685958714,-545.7261685958714,130914.52337191743,130368.79720332156
325,518.4398601660781,-518.4398601660781,130368.79720332156,129850.35734315548
326,492.51786715777416,1231.2946678944354,129850.35734315548,131081.6520110499
327,554.0826005524956,-554.0826005524956,131081.6520110499,130527.56941049741
328,526.3784705248705,-526.3784705248705,130527.56941049741,130001.19093997254
329,500.05954699862707,1250.1488674965676,130001.19093997254,131251.3398074691
330,562.5669903734554,-562.5669903734554,131251.3398074691,130688.77281709565
331,534.4386408547828,1336.0966021369568,130688.77281709565,132024.86941923262
332,601.2434709616311,-601.2434709616311,132024.86941923262,131423.625948271
333,571.1812974135494,-571.1812974135494,131423.625948271,130852.44465085743
334,542.6222325428716,1356.555581357179,130852.44465085743,132209.0002322146
335,610.4500116107301,-610.4500116107301,132209.0002322146,131598.55022060388
336,579.927511030194,-579.927511030194,131598.55022060388,131018.62270957368
337,550.9311354786842,1377.3278386967104,131018.62270957368,132395.9505482704
338,619.7975274135199,1549.4938185337996,132395.9505482704,133945.4443668042
339,697.2722183402104,-697.2722183402104,133945.4443668042,133248.172148464
340,662.4086074231993,-662.4086074231993,133248.172148464,132585.7635410408
341,629.2881770520398,-629.2881770520398,132585.7635410408,131956.47536398875
342,597.8237681994375,-597.8237681994375,131956.47536398875,131358.6515957893
343,567.932579789465,1419.8314494736624,131358.6515957893,132778.48304526295
344,638.9241522631477,1597.3103806578692,132778.48304526295,134375.79342592083
345,718.7896712960413,-718.7896712960413,134375.79342592083,133657.00375462478
346,682.8501877312389,1707.125469328097,133657.00375462478,135364.12922395288
347,768.2064611976442,-768.2064611976442,135364.12922395288,134595.92276275525
348,729.7961381377623,-729.7961381377623,134595.92276275525,133866.1266246175
349,693.3063312308747,-693.3063312308747,133866.1266246175,133172.8202933866
350,658.6410146693306,-658.6410146693306,133172.8202933866,132514.1792787173
351,625.7089639358644,-625.7089639358644,132514.1792787173,131888.4703147814
352,594.4235157390707,1486.0587893476768,131888.4703147814,133374.5291041291
353,668.7264552064546,-668.7264552064546,133374.5291041291,132705.80264892263
354,635.2901324461316,-635.2901324461316,132705.80264892263,132070.5125164765
355,603.5256258238253,1508.8140645595631,132070.5125164765,133579.32658103606
356,678.9663290518031,1697.4158226295076,133579.32658103606,135276.74240366556
357,763.8371201832779,1909.5928004581947,135276.74240366556,137186.33520412375
358,859.3167602061876,-859.3167602061876,137186.33520412375,136327.01844391756
359,816.3509221958782,-816.3509221958782,136327.01844391756,135510.66752172168
360,775.5333760860842,-775.5333760860842,135510.66752172168,134735.1341456356
361,736.7567072817794,-736.7567072817794,134735.1341456356,133998.3774383538
362,699.9188719176906,-699.9188719176906,133998.3774383538,133298.4585664361
363,664.9229283218053,-664.9229283218053,133298.4585664361,132633.5356381143
364,631.6767819057146,-631.6767819057146,132633.5356381143,132001.85885620856
365,600.0929428104282,-600.0929428104282,132001.85885620856,131401.76591339812
366,570.0882956699061,1425.2207391747652,131401.76591339812,132826.98665257287
367,641.3493326286437,1603.373331571609,132826.98665257287,134430.35998414448
368,721.5179992072241,1803.7949980180601,134430.35998414448,136234.15498216255
369,811.7077491081276,-811.7077491081276,136234.15498216255,135422.44723305444
370,771.1223616527219,-771.1223616527219,135422.44723305444,134651.3248714017
371,732.5662435700855,-732.5662435700855,134651.3248714017,133918.75862783162
372,695.9379313915808,-695.9379313915808,133918.75862783162,133222.82069644003
373,661.1410348220015,1652.8525870550038,133222.82069644003,134875.67328349504
374,743.783664174752,1859.4591604368798,134875.67328349504,136735.1324439319
375,836.7566221965957,-836.7566221965957,136735.1324439319,135898.37582173533
376,794.9187910867665,-794.9187910867665,135898.37582173533,135103.45703064857
377,755.1728515324285,1887.9321288310712,135103.45703064857,136991.38915947964
378,849.5694579739823,2123.9236449349555,136991.38915947964,139115.3128044146
379,955.76564022073,2389.414100551825,139115.3128044146,141504.72690496643
380,575.2363452483216,1438.090863120804,141504.72690496643,142942.81776808723
381,647.1408884043616,-647.1408884043616,142942.81776808723,142295.67687968287
382,614.7838439841435,-614.7838439841435,142295.67687968287,141680.89303569874
383,584.0446517849371,-584.0446517849371,141680.89303569874,141096.8483839138
384,554.8424191956904,-554.8424191956904,141096.8483839138,140542.00596471812
385,527.1002982359059,-527.1002982359059,140542.00596471812,140014.90566648223
386,500.74528332411137,1251.8632083102784,140014.90566648223,141266.7688747925
387,563.338443739625,1408.3461093490623,141266.7688747925,142675.11498414155
388,633.7557492070773,-633.7557492070773,142675.11498414155,142041.35923493447
389,602.0679617467234,1505.1699043668086,142041.35923493447,143546.52913930127
390,677.3264569650637,-677.3264569650637,143546.52913930127,142869.2026823362
391,643.4601341168105,1608.6503352920263,142869.2026823362,144477.85301762825
392,723.8926508814126,-723.8926508814126,144477.85301762825,143753.96036674685
393,687.6980183373423,-687.6980183373423,143753.96036674685,143066.2623484095
394,653.3131174204755,1633.2827935511887,143066.2623484095,144699.5451419607
395,734.9772570980349,-734.9772570980349,144699.5451419607,143964.56788486266
396,698.2283942431328,-698.2283942431328,143964.56788486266,143266.33949061952
397,663.3169745309758,-663.3169745309758,143266.33949061952,142603.02251608853
398,630.1511258044266,1575.3778145110664,142603.02251608853,144178.4003305996
399,708.9200165299801,1772.3000413249501,144178.4003305996,145950.70037192455
400,797.5350185962277,-797.5350185962277,145950.70037192455,145153.16535332834
401,757.6582676664169,-757.6582676664169,145153.16535332834,144395.50708566193
402,719.7753542830964,-719.7753542830964,144395.50708566193,143675.73173137882
403,683.7865865689412,-683.7865865689412,143675.73173137882,142991.94514480987
