Entry Time,Exit Time,Direction,Entry Price,SL Price,TP Price,Exit Price,Result,Risk ($),P/L ($),Balance Pre ($),Balance Post ($)
2024-01-15 14:40:00,2024-01-15 14:50:00,SHORT,16829.7,16837.44,16810.36,16810.36,TP,455.55,1138.88,99111.08,100249.96
2024-01-15 15:25:00,2024-01-15 16:35:00,LONG,16828.2,16819.78,16849.24,16849.24,TP,512.5,1281.25,100249.96,101531.21
2024-01-15 16:50:00,2024-01-15 17:05:00,SHORT,16834.7,16840.71,16819.69,16840.71,SL,576.56,-576.56,101531.21,100954.65
2024-01-15 17:15:00,2024-01-15 23:25:00,SHORT,16840.2,16846.2,16825.21,16825.21,TP,547.73,1369.33,100954.65,102323.98
2024-01-16 13:50:00,2024-01-16 14:25:00,SHORT,16769.25,16785.55,16728.5,16785.55,SL,616.2,-616.2,102323.98,101707.78
2024-01-16 14:55:00,2024-01-16 15:20:00,LONG,16788.75,16761.86,16855.98,16855.98,TP,585.39,1463.47,101707.78,103171.25
2024-01-17 15:40:00,2024-01-17 16:00:00,SHORT,16639.15,16666.59,16570.54,16666.59,SL,658.56,-658.56,103171.25,102512.69
2024-01-17 17:20:00,2024-01-17 17:55:00,SHORT,16669.5,16689.47,16619.59,16689.47,SL,625.63,-625.63,102512.69,101887.05
2024-01-18 14:10:00,2024-01-18 14:20:00,LONG,16893.95,16878.41,16932.79,16878.41,SL,594.35,-594.35,101887.05,101292.7
2024-01-18 14:30:00,2024-01-18 14:50:00,LONG,16906.35,16886.58,16955.77,16886.58,SL,564.64,-564.64,101292.7,100728.07
2024-01-18 15:10:00,2024-01-18 16:20:00,LONG,16893.35,16866.89,16959.49,16959.49,TP,536.4,1341.01,100728.07,102069.08
2024-01-19 13:30:00,2024-01-19 13:40:00,LONG,17114.6,17104.14,17140.75,17104.14,SL,603.45,-603.45,102069.08,101465.62
2024-01-19 15:00:00,2024-01-19 15:05:00,LONG,17096.1,17073.45,17152.72,17073.45,SL,573.28,-573.28,101465.62,100892.34
2024-01-19 15:15:00,2024-01-19 17:20:00,LONG,17086.1,17059.63,17152.27,17152.27,TP,544.62,1361.54,100892.34,102253.88
2024-01-22 14:30:00,2024-01-22 14:35:00,LONG,17457.15,17441.98,17495.07,17441.98,SL,612.69,-612.69,102253.88,101641.19
2024-01-22 14:50:00,2024-01-22 15:00:00,LONG,17427.15,17401.78,17490.57,17401.78,SL,582.06,-582.06,101641.19,101059.13
2024-01-22 15:15:00,2024-01-22 18:25:00,SHORT,17396.9,17426.55,17322.76,17322.76,TP,552.96,1382.39,101059.13,102441.52
2024-01-23 15:40:00,2024-01-23 17:55:00,SHORT,17354.15,17377.54,17295.68,17377.54,SL,622.08,-622.08,102441.52,101819.44
2024-01-24 14:15:00,2024-01-24 14:30:00,LONG,17566.25,17557.99,17586.89,17557.99,SL,590.97,-590.97,101819.44,101228.47
2024-01-24 15:05:00,2024-01-24 15:35:00,LONG,17569.5,17547.72,17623.94,17623.94,TP,561.42,1403.56,101228.47,102632.03
2024-01-24 16:15:00,2024-01-24 17:25:00,LONG,17601.0,17578.07,17658.33,17658.33,TP,631.6,1579.0,102632.03,104211.04
2024-01-25 15:10:00,2024-01-25 15:35:00,LONG,17599.15,17574.27,17661.36,17574.27,SL,710.55,-710.55,104211.04,103500.48
2024-01-25 15:40:00,2024-01-25 15:45:00,LONG,17613.9,17588.33,17677.82,17588.33,SL,675.02,-675.02,103500.48,102825.46
2024-01-25 15:55:00,2024-01-25 17:05:00,LONG,17600.15,17574.12,17665.23,17574.12,SL,641.27,-641.27,102825.46,102184.19
2024-01-26 13:40:00,2024-01-26 14:00:00,LONG,17485.15,17465.64,17533.92,17465.64,SL,609.21,-609.21,102184.19,101574.98
2024-01-26 15:25:00,2024-01-26 17:35:00,LONG,17476.9,17450.63,17542.57,17450.63,SL,578.75,-578.75,101574.98,100996.23
2024-01-29 14:30:00,2024-01-29 14:40:00,LONG,17457.4,17445.68,17486.69,17486.69,TP,549.81,1374.53,100996.23,102370.76
2024-01-29 15:00:00,2024-01-29 15:05:00,SHORT,17435.9,17454.09,17390.44,17454.09,SL,618.54,-618.54,102370.76,101752.22
2024-01-29 15:20:00,2024-01-29 15:30:00,SHORT,17446.4,17466.28,17396.71,17466.28,SL,587.61,-587.61,101752.22,101164.61
2024-01-29 16:15:00,2024-01-29 16:20:00,LONG,17459.65,17441.64,17504.68,17441.64,SL,558.23,-558.23,101164.61,100606.38
2024-01-29 16:25:00,2024-01-29 17:25:00,LONG,17462.9,17444.22,17509.59,17509.59,TP,530.32,1325.8,100606.38,101932.17
2024-01-30 15:00:00,2024-01-30 15:20:00,SHORT,17550.15,17568.03,17505.45,17568.03,SL,596.61,-596.61,101932.17,101335.57
2024-01-30 16:40:00,2024-01-30 17:20:00,SHORT,17546.75,17561.93,17508.8,17508.8,TP,566.78,1416.95,101335.57,102752.51
2024-01-31 13:35:00,2024-01-31 13:45:00,SHORT,17315.25,17332.33,17272.54,17332.33,SL,637.63,-637.63,102752.51,102114.89
2024-01-31 13:50:00,2024-01-31 14:40:00,SHORT,17317.75,17335.16,17274.22,17274.22,TP,605.74,1514.36,102114.89,103629.25
2024-01-31 16:20:00,2024-01-31 17:00:00,SHORT,17243.7,17263.62,17193.91,17263.62,SL,681.46,-681.46,103629.25,102947.78
2024-01-31 17:35:00,2024-01-31 17:40:00,SHORT,17249.55,17265.39,17209.95,17265.39,SL,647.39,-647.39,102947.78,102300.4
2024-02-01 13:35:00,2024-02-01 13:50:00,LONG,17260.8,17244.52,17301.49,17244.52,SL,615.02,-615.02,102300.4,101685.38
2024-02-01 14:35:00,2024-02-01 15:05:00,SHORT,17226.8,17247.86,17174.16,17247.86,SL,584.27,-584.27,101685.38,101101.11
2024-02-01 15:50:00,2024-02-01 16:35:00,SHORT,17200.05,17227.78,17130.73,17227.78,SL,555.06,-555.06,101101.11,100546.05
2024-02-02 14:35:00,2024-02-02 15:40:00,LONG,17465.8,17437.16,17537.41,17537.41,TP,527.3,1318.26,100546.05,101864.31
2024-02-02 17:55:00,2024-02-05 00:45:00,LONG,17621.8,17593.42,17692.75,17593.42,SL,593.22,-593.22,101864.31,101271.09
2024-02-05 14:20:00,2024-02-05 14:35:00,LONG,17636.55,17627.73,17658.6,17627.73,SL,563.55,-563.55,101271.09,100707.54
2024-02-06 14:30:00,2024-02-06 14:45:00,SHORT,17651.9,17665.82,17617.11,17617.11,TP,535.38,1338.44,100707.54,102045.98
2024-02-06 16:40:00,2024-02-06 17:00:00,SHORT,17551.2,17572.07,17499.03,17499.03,TP,602.3,1505.75,102045.98,103551.73
2024-02-06 17:45:00,2024-02-06 18:05:00,SHORT,17515.95,17538.09,17460.61,17538.09,SL,677.59,-677.59,103551.73,102874.14
2024-02-07 14:45:00,2024-02-07 14:55:00,LONG,17680.45,17660.21,17731.06,17660.21,SL,643.71,-643.71,102874.14,102230.43
2024-02-07 15:05:00,2024-02-07 15:15:00,LONG,17682.1,17657.38,17743.91,17743.91,TP,611.52,1528.8,102230.43,103759.24
2024-02-07 16:25:00,2024-02-07 16:30:00,LONG,17753.15,17729.42,17812.46,17729.42,SL,687.96,-687.96,103759.24,103071.28
2024-02-07 16:50:00,2024-02-07 17:25:00,LONG,17766.9,17745.15,17821.28,17745.15,SL,653.56,-653.56,103071.28,102417.71
2024-02-08 17:10:00,2024-02-08 17:40:00,LONG,17811.45,17796.23,17849.5,17796.23,SL,620.89,-620.89,102417.71,101796.83
2024-02-09 13:30:00,2024-02-09 13:40:00,LONG,17870.75,17855.68,17908.42,17855.68,SL,589.84,-589.84,101796.83,101206.99
2024-02-09 14:05:00,2024-02-09 14:25:00,LONG,17853.0,17839.76,17886.09,17839.76,SL,560.35,-560.35,101206.99,100646.64
2024-02-09 14:55:00,2024-02-09 15:35:00,LONG,17869.2,17850.01,17917.18,17917.18,TP,532.33,1330.83,100646.64,101977.47
2024-02-09 17:25:00,2024-02-09 18:10:00,LONG,17928.6,17916.44,17959.01,17959.01,TP,598.87,1497.18,101977.47,103474.65
2024-02-12 13:30:00,2024-02-12 14:10:00,SHORT,17973.9,17980.21,17958.12,17958.12,TP,673.73,1684.33,103474.65,105158.98
2024-02-12 14:30:00,2024-02-12 14:35:00,LONG,17980.9,17969.5,18009.39,17969.5,SL,757.95,-757.95,105158.98,104401.03
2024-02-12 14:55:00,2024-02-12 15:00:00,LONG,17975.65,17961.64,18010.67,17961.64,SL,720.05,-720.05,104401.03,103680.98
2024-02-12 15:05:00,2024-02-12 15:15:00,LONG,17968.9,17954.42,18005.1,17954.42,SL,684.05,-684.05,103680.98,102996.93
2024-02-12 15:25:00,2024-02-12 15:45:00,LONG,17967.65,17954.25,18001.16,18001.16,TP,649.85,1624.62,102996.93,104621.55
2024-02-12 17:45:00,2024-02-12 18:20:00,LONG,18028.65,18015.01,18062.75,18015.01,SL,731.08,-731.08,104621.55,103890.47
2024-02-13 13:30:00,2024-02-13 14:30:00,SHORT,17629.6,17663.53,17544.77,17544.77,TP,694.52,1736.31,103890.47,105626.78
2024-02-13 15:00:00,2024-02-13 15:20:00,SHORT,17590.75,17623.5,17508.87,17623.5,SL,781.34,-781.34,105626.78,104845.44
2024-02-13 16:50:00,2024-02-13 17:55:00,SHORT,17670.0,17695.35,17606.63,17606.63,TP,742.27,1855.68,104845.44,106701.12
2024-02-14 13:40:00,2024-02-14 13:45:00,LONG,17731.7,17720.12,17760.64,17720.12,SL,835.06,-835.06,106701.12,105866.06
2024-02-14 14:25:00,2024-02-14 14:35:00,LONG,17727.1,17714.94,17757.49,17714.94,SL,793.3,-793.3,105866.06,105072.76
2024-02-14 14:55:00,2024-02-14 15:55:00,LONG,17726.1,17702.78,17784.39,17702.78,SL,753.64,-753.64,105072.76,104319.12
2024-02-14 17:25:00,2024-02-14 18:10:00,LONG,17699.35,17676.52,17756.43,17676.52,SL,715.96,-715.96,104319.12,103603.17
2024-02-15 13:30:00,2024-02-15 13:45:00,LONG,17848.5,17836.58,17878.3,17836.58,SL,680.16,-680.16,103603.17,102923.01
2024-02-15 16:00:00,2024-02-15 16:25:00,SHORT,17742.5,17770.07,17673.57,17770.07,SL,646.15,-646.15,102923.01,102276.86
2024-02-15 16:50:00,2024-02-15 17:10:00,SHORT,17765.5,17786.14,17713.9,17786.14,SL,613.84,-613.84,102276.86,101663.01
2024-02-16 17:35:00,2024-02-16 18:05:00,SHORT,17803.05,17821.92,17755.87,17755.87,TP,583.15,1457.88,101663.01,103120.89
2024-02-19 16:30:00,2024-02-19 16:40:00,LONG,17732.7,17726.59,17747.99,17726.59,SL,656.04,-656.04,103120.89,102464.85
2024-02-19 16:55:00,2024-02-19 23:10:00,LONG,17733.2,17727.31,17747.94,17727.31,SL,623.24,-623.24,102464.85,101841.6
2024-02-20 13:30:00,2024-02-20 13:35:00,SHORT,17614.9,17627.11,17584.38,17627.11,SL,592.08,-592.08,101841.6,101249.52
2024-02-20 13:55:00,2024-02-20 14:30:00,SHORT,17622.25,17637.08,17585.18,17637.08,SL,562.48,-562.48,101249.52,100687.05
2024-02-20 14:35:00,2024-02-20 14:50:00,SHORT,17579.15,17607.47,17508.35,17508.35,TP,534.35,1335.88,100687.05,102022.93
2024-02-20 16:30:00,2024-02-20 17:15:00,SHORT,17484.1,17509.64,17420.25,17420.25,TP,601.15,1502.87,102022.93,103525.8
2024-02-21 13:50:00,2024-02-21 14:05:00,SHORT,17451.9,17466.54,17415.29,17466.54,SL,676.29,-676.29,103525.8,102849.51
2024-02-21 14:20:00,2024-02-21 14:30:00,SHORT,17444.4,17456.24,17414.79,17456.24,SL,642.48,-642.48,102849.51,102207.03
2024-02-21 14:40:00,2024-02-21 14:55:00,SHORT,17421.15,17442.93,17366.7,17442.93,SL,610.35,-610.35,102207.03,101596.68
2024-02-21 15:10:00,2024-02-21 19:00:00,SHORT,17449.15,17476.55,17380.64,17380.64,TP,579.83,1449.58,101596.68,103046.26
2024-02-22 13:45:00,2024-02-22 14:05:00,LONG,17850.6,17839.56,17878.19,17839.56,SL,652.31,-652.31,103046.26,102393.95
2024-02-22 14:25:00,2024-02-22 14:30:00,LONG,17848.1,17834.73,17881.53,17834.73,SL,619.7,-619.7,102393.95,101774.25
2024-02-22 14:35:00,2024-02-22 14:45:00,LONG,17845.25,17825.47,17894.71,17894.71,TP,588.71,1471.78,101774.25,103246.03
2024-02-22 16:05:00,2024-02-22 17:30:00,LONG,17884.0,17858.39,17948.02,17948.02,TP,662.3,1655.75,103246.03,104901.79
2024-02-26 14:25:00,2024-02-26 14:30:00,LONG,17980.5,17971.22,18003.71,18003.71,TP,745.09,1862.72,104901.79,106764.51
2024-02-26 15:15:00,2024-02-26 16:05:00,LONG,17988.75,17965.28,18047.42,17965.28,SL,838.23,-838.23,106764.51,105926.29
2024-02-26 16:15:00,2024-02-26 16:25:00,LONG,17981.75,17961.06,18033.48,17961.06,SL,796.31,-796.31,105926.29,105129.97
2024-02-27 13:50:00,2024-02-27 14:10:00,LONG,17991.95,17980.67,18020.15,17980.67,SL,756.5,-756.5,105129.97,104373.47
2024-02-27 14:15:00,2024-02-27 14:30:00,LONG,17985.2,17975.75,18008.83,17975.75,SL,718.67,-718.67,104373.47,103654.8
2024-02-27 15:10:00,2024-02-27 15:45:00,LONG,17973.95,17952.3,18028.08,17952.3,SL,682.74,-682.74,103654.8,102972.06
2024-02-27 16:10:00,2024-02-27 16:20:00,LONG,17968.7,17948.3,18019.7,17948.3,SL,648.6,-648.6,102972.06,102323.46
2024-02-27 16:55:00,2024-02-27 17:15:00,LONG,17968.45,17951.48,18010.87,17951.48,SL,616.17,-616.17,102323.46,101707.28
2024-02-28 13:35:00,2024-02-28 14:45:00,SHORT,17906.7,17920.96,17871.04,17871.04,TP,585.36,1463.41,101707.28,103170.69
2024-02-28 17:15:00,2024-02-28 17:30:00,SHORT,17907.45,17921.03,17873.5,17873.5,TP,658.53,1646.34,103170.69,104817.03
2024-02-29 13:30:00,2024-02-29 13:40:00,LONG,17927.05,17906.91,17977.4,17977.4,TP,740.85,1852.13,104817.03,106669.16
2024-02-29 15:35:00,2024-02-29 15:40:00,LONG,17998.8,17973.54,18061.94,17973.54,SL,833.46,-833.46,106669.16,105835.7
2024-02-29 15:45:00,2024-02-29 15:50:00,LONG,17998.55,17970.29,18069.2,17970.29,SL,791.79,-791.79,105835.7,105043.92
2024-02-29 17:00:00,2024-02-29 20:40:00,LONG,17961.7,17935.19,18027.96,18027.96,TP,752.2,1880.49,105043.92,106924.41
2024-03-01 13:35:00,2024-03-01 13:45:00,SHORT,18053.15,18065.79,18021.56,18065.79,SL,846.22,-846.22,106924.41,106078.19
2024-03-01 13:50:00,2024-03-01 14:30:00,SHORT,18054.4,18068.53,18019.08,18068.53,SL,803.91,-803.91,106078.19,105274.28
2024-03-04 16:20:00,2024-03-04 17:20:00,SHORT,18280.4,18296.95,18239.01,18296.95,SL,763.71,-763.71,105274.28,104510.56
2024-03-04 17:35:00,2024-03-04 19:35:00,SHORT,18278.15,18292.27,18242.85,18292.27,SL,725.53,-725.53,104510.56,103785.04
2024-03-06 14:45:00,2024-03-06 15:00:00,SHORT,18065.65,18086.76,18012.87,18012.87,TP,689.25,1723.13,103785.04,105508.16
2024-03-06 15:45:00,2024-03-06 16:55:00,LONG,18041.9,18012.95,18114.27,18114.27,TP,775.41,1938.52,105508.16,107446.69
2024-03-06 17:55:00,2024-03-06 18:30:00,LONG,18116.9,18099.03,18161.58,18099.03,SL,872.33,-872.33,107446.69,106574.35
2024-03-08 13:30:00,2024-03-08 15:05:00,LONG,18307.4,18273.03,18393.32,18393.32,TP,828.72,2071.79,106574.35,108646.14
2024-03-08 15:50:00,2024-03-08 16:00:00,LONG,18368.25,18334.34,18453.04,18334.34,SL,932.31,-932.31,108646.14,107713.84
2024-03-11 13:30:00,2024-03-11 13:35:00,SHORT,17915.45,17941.34,17850.72,17941.34,SL,885.69,-885.69,107713.84,106828.15
2024-03-11 13:50:00,2024-03-11 14:30:00,SHORT,17928.45,17966.16,17834.18,17966.16,SL,841.41,-841.41,106828.15,105986.74
2024-03-11 14:35:00,2024-03-11 14:50:00,SHORT,17935.2,17975.99,17833.23,17975.99,SL,799.34,-799.34,105986.74,105187.4
2024-03-11 15:20:00,2024-03-11 15:45:00,SHORT,17936.7,17970.01,17853.42,17970.01,SL,759.37,-759.37,105187.4,104428.03
2024-03-11 16:10:00,2024-03-11 16:35:00,SHORT,17963.95,17992.37,17892.9,17992.37,SL,721.4,-721.4,104428.03,103706.63
2024-03-11 17:05:00,2024-03-11 17:25:00,SHORT,17967.2,17991.31,17906.93,17991.31,SL,685.33,-685.33,103706.63,103021.3
2024-03-11 17:35:00,2024-03-11 18:20:00,SHORT,17972.45,17995.5,17914.83,17995.5,SL,651.06,-651.06,103021.3,102370.23
2024-03-12 13:55:00,2024-03-12 14:30:00,LONG,18049.45,18009.18,18150.13,18150.13,TP,618.51,1546.28,102370.23,103916.51
2024-03-12 17:15:00,2024-03-12 18:30:00,LONG,18140.95,18113.38,18209.88,18209.88,TP,695.83,1739.56,103916.51,105656.08
2024-03-13 14:45:00,2024-03-13 15:40:00,SHORT,18121.8,18148.98,18053.85,18053.85,TP,782.8,1957.01,105656.08,107613.09
2024-03-13 16:30:00,2024-03-13 16:40:00,SHORT,18090.3,18109.44,18042.45,18109.44,SL,880.65,-880.65,107613.09,106732.43
2024-03-14 13:40:00,2024-03-14 13:45:00,SHORT,18127.5,18153.44,18062.64,18062.64,TP,836.62,2091.55,106732.43,108823.99
2024-03-14 14:35:00,2024-03-14 17:15:00,SHORT,18077.3,18111.72,17991.26,17991.26,TP,941.2,2353.0,108823.99,111176.98
2024-03-15 15:05:00,2024-03-15 16:15:00,SHORT,17874.8,17904.78,17799.86,17799.86,TP,1058.85,2647.12,111176.98,113824.11
2024-03-15 17:45:00,2024-03-15 17:50:00,SHORT,17808.3,17827.85,17759.44,17827.85,SL,1191.21,-1191.21,113824.11,112632.9
2024-03-18 17:25:00,2024-03-18 17:35:00,LONG,18063.4,18045.39,18108.42,18045.39,SL,1131.65,-1131.65,112632.9,111501.26
2024-03-18 17:55:00,2024-03-18 19:50:00,LONG,18048.9,18030.83,18094.08,18030.83,SL,1075.06,-1075.06,111501.26,110426.19
2024-03-19 13:35:00,2024-03-19 14:00:00,SHORT,17860.15,17884.94,17798.17,17884.94,SL,1021.31,-1021.31,110426.19,109404.88
2024-03-20 13:35:00,2024-03-20 14:25:00,SHORT,18053.05,18069.75,18011.31,18069.75,SL,970.24,-970.24,109404.88,108434.64
2024-03-20 14:35:00,2024-03-20 15:10:00,SHORT,18044.1,18065.06,17991.69,18065.06,SL,921.73,-921.73,108434.64,107512.91
2024-03-20 15:50:00,2024-03-20 16:10:00,LONG,18055.85,18040.24,18094.87,18040.24,SL,875.65,-875.65,107512.91,106637.26
2024-03-20 16:20:00,2024-03-20 16:30:00,LONG,18051.1,18035.76,18089.46,18035.76,SL,831.86,-831.86,106637.26,105805.4
2024-03-20 16:35:00,2024-03-20 17:10:00,LONG,18059.1,18042.91,18099.56,18042.91,SL,790.27,-790.27,105805.4,105015.13
2024-03-20 17:50:00,2024-03-20 18:00:00,LONG,18050.6,18037.35,18083.73,18083.73,TP,750.76,1876.89,105015.13,106892.02
2024-03-21 14:05:00,2024-03-21 14:30:00,LONG,18441.45,18415.02,18507.52,18415.02,SL,844.6,-844.6,106892.02,106047.42
2024-03-21 14:45:00,2024-03-21 14:55:00,LONG,18448.2,18420.73,18516.87,18420.73,SL,802.37,-802.37,106047.42,105245.05
2024-03-21 15:20:00,2024-03-21 17:45:00,LONG,18438.2,18413.56,18499.8,18413.56,SL,762.25,-762.25,105245.05,104482.8
2024-03-22 13:40:00,2024-03-22 13:50:00,SHORT,18289.55,18307.84,18243.83,18307.84,SL,724.14,-724.14,104482.8,103758.66
2024-03-22 14:10:00,2024-03-22 15:10:00,SHORT,18308.8,18330.82,18253.74,18330.82,SL,687.93,-687.93,103758.66,103070.72
2024-03-22 16:40:00,2024-03-22 17:10:00,LONG,18336.3,18321.15,18374.17,18374.17,TP,653.54,1633.84,103070.72,104704.56
2024-03-25 14:00:00,2024-03-25 14:05:00,SHORT,18259.5,18280.82,18206.21,18280.82,SL,735.23,-735.23,104704.56,103969.34
2024-03-25 16:00:00,2024-03-25 17:15:00,SHORT,18313.35,18330.09,18271.51,18330.09,SL,698.47,-698.47,103969.34,103270.87
2024-03-26 13:30:00,2024-03-26 13:35:00,LONG,18382.2,18366.91,18420.41,18366.91,SL,663.54,-663.54,103270.87,102607.33
2024-03-26 13:40:00,2024-03-26 13:50:00,LONG,18379.8,18362.53,18422.96,18362.53,SL,630.37,-630.37,102607.33,101976.96
2024-03-26 13:55:00,2024-03-26 14:25:00,LONG,18383.3,18365.67,18427.37,18365.67,SL,598.85,-598.85,101976.96,101378.11
2024-03-26 15:35:00,2024-03-26 16:20:00,LONG,18362.8,18347.2,18401.8,18347.2,SL,568.91,-568.91,101378.11,100809.21
2024-03-27 13:30:00,2024-03-27 13:50:00,SHORT,18313.95,18328.65,18277.2,18277.2,TP,540.46,1351.15,100809.21,102160.36
2024-03-27 15:45:00,2024-03-27 16:20:00,SHORT,18209.85,18228.58,18163.03,18228.58,SL,608.02,-608.02,102160.36,101552.34
2024-03-27 17:05:00,2024-03-27 17:15:00,SHORT,18213.35,18228.47,18175.56,18228.47,SL,577.62,-577.62,101552.34,100974.72
2024-03-27 17:35:00,2024-03-27 17:45:00,SHORT,18219.85,18232.79,18187.49,18232.79,SL,548.74,-548.74,100974.72,100425.99
2024-03-27 17:50:00,2024-03-27 18:15:00,SHORT,18222.2,18233.93,18192.89,18233.93,SL,521.3,-521.3,100425.99,99904.69
2024-03-28 13:40:00,2024-03-28 14:10:00,LONG,18303.55,18284.27,18351.75,18284.27,SL,495.23,-495.23,99904.69,99409.45
2024-03-28 14:35:00,2024-03-28 16:05:00,LONG,18301.8,18281.92,18351.5,18281.92,SL,470.47,-470.47,99409.45,98938.98
2024-03-28 17:50:00,2024-03-28 18:50:00,SHORT,18263.9,18276.82,18231.6,18276.82,SL,446.95,-446.95,98938.98,98492.03
2024-04-01 13:30:00,2024-04-01 13:40:00,LONG,18359.3,18339.48,18408.84,18408.84,TP,424.6,1061.5,98492.03,99553.53
2024-04-01 14:15:00,2024-04-01 15:15:00,SHORT,18332.8,18364.66,18253.14,18253.14,TP,477.68,1194.19,99553.53,100747.73
2024-04-01 17:05:00,2024-04-01 18:20:00,SHORT,18267.3,18282.76,18228.65,18282.76,SL,537.39,-537.39,100747.73,100210.34
2024-04-02 15:50:00,2024-04-02 16:25:00,SHORT,18045.65,18062.13,18004.45,18062.13,SL,510.52,-510.52,100210.34,99699.82
2024-04-03 16:25:00,2024-04-03 16:35:00,LONG,18238.15,18221.21,18280.49,18221.21,SL,484.99,-484.99,99699.82,99214.83
2024-04-03 16:50:00,2024-04-03 18:30:00,LONG,18235.15,18212.2,18292.53,18212.2,SL,460.74,-460.74,99214.83,98754.09
2024-04-04 15:35:00,2024-04-04 16:00:00,LONG,18322.85,18309.18,18357.03,18357.03,TP,437.7,1094.26,98754.09,99848.35
2024-04-05 13:40:00,2024-04-05 14:45:00,LONG,17988.7,17950.63,18083.87,18083.87,TP,492.42,1231.04,99848.35,101079.4
2024-04-05 17:20:00,2024-04-05 17:40:00,LONG,18184.85,18161.72,18242.68,18161.72,SL,553.97,-553.97,101079.4,100525.43
2024-04-08 14:20:00,2024-04-08 15:35:00,LONG,18147.7,18120.2,18216.46,18120.2,SL,526.27,-526.27,100525.43,99999.15
2024-04-08 16:50:00,2024-04-08 17:40:00,LONG,18130.3,18110.37,18180.12,18110.37,SL,499.96,-499.96,99999.15,99499.2
2024-04-09 13:35:00,2024-04-09 13:45:00,LONG,18217.2,18195.42,18271.66,18195.42,SL,474.96,-474.96,99499.2,99024.24
2024-04-09 16:50:00,2024-04-09 17:00:00,SHORT,18088.1,18108.91,18036.06,18108.91,SL,451.21,-451.21,99024.24,98573.02
2024-04-09 17:15:00,2024-04-09 19:05:00,SHORT,18106.35,18125.88,18057.53,18057.53,TP,428.65,1071.63,98573.02,99644.65
2024-04-10 13:45:00,2024-04-10 13:50:00,SHORT,17957.0,18003.75,17840.13,18003.75,SL,482.23,-482.23,99644.65,99162.42
2024-04-10 14:50:00,2024-04-10 16:55:00,SHORT,17985.0,18024.96,17885.1,18024.96,SL,458.12,-458.12,99162.42,98704.3
2024-04-10 17:00:00,2024-04-10 17:15:00,SHORT,17976.0,18001.73,17911.66,18001.73,SL,435.21,-435.21,98704.3,98269.08
2024-04-10 17:30:00,2024-04-10 17:55:00,SHORT,17983.25,18021.69,17887.16,18021.69,SL,413.45,-413.45,98269.08,97855.63
2024-04-11 14:40:00,2024-04-11 15:55:00,LONG,18078.35,18048.79,18152.26,18152.26,TP,392.78,981.95,97855.63,98837.58
2024-04-12 14:00:00,2024-04-12 14:35:00,SHORT,18139.85,18166.81,18072.45,18072.45,TP,441.88,1104.7,98837.58,99942.28
2024-04-12 16:10:00,2024-04-12 16:35:00,SHORT,18068.85,18092.3,18010.22,18010.22,TP,497.11,1242.79,99942.28,101185.07
2024-04-12 17:55:00,2024-04-12 18:05:00,SHORT,18000.85,18025.2,17939.97,18025.2,SL,559.25,-559.25,101185.07,100625.81
2024-04-15 13:50:00,2024-04-15 13:55:00,LONG,18162.95,18137.6,18226.33,18137.6,SL,531.29,-531.29,100625.81,100094.52
