Trade,Risk ($),P/L ($),Balance Pre ($),Balance Post ($)
403,3500.0,-3500.0,212690.7835769151,209190.7835769151
404,3500.0,8750.0,209190.7835769151,217940.7835769151
405,3500.0,-3500.0,217940.7835769151,214440.7835769151
406,3500.0,-3500.0,214440.7835769151,210940.7835769151
407,3500.0,8750.0,210940.7835769151,219690.7835769151
408,3500.0,8750.0,219690.7835769151,228440.7835769151
409,3500.0,-3500.0,228440.7835769151,224940.7835769151
410,3500.0,-3500.0,224940.7835769151,221440.7835769151
411,3500.0,8750.0,221440.7835769151,230190.7835769151
412,3500.0,-3500.0,230190.7835769151,226690.7835769151
413,3500.0,-3500.0,226690.7835769151,223190.7835769151
414,3500.0,-3500.0,223190.7835769151,219690.7835769151
415,3500.0,8750.0,219690.7835769151,228440.7835769151
416,3500.0,-3500.0,228440.7835769151,224940.7835769151
417,3500.0,8750.0,224940.7835769151,233690.7835769151
418,3500.0,-3500.0,233690.7835769151,230190.7835769151
419,3500.0,-3500.0,230190.7835769151,226690.7835769151
420,3500.0,-3500.0,226690.7835769151,223190.7835769151
421,3500.0,-3500.0,223190.7835769151,219690.7835769151
422,3500.0,8750.0,219690.7835769151,228440.7835769151
423,3500.0,8750.0,228440.7835769151,237190.7835769151
424,3500.0,-3500.0,237190.7835769151,233690.7835769151
425,3500.0,-3500.0,233690.7835769151,230190.7835769151
426,3500.0,8750.0,230190.7835769151,238940.7835769151
427,3500.0,-3500.0,238940.7835769151,235440.7835769151
428,3500.0,-3500.0,235440.7835769151,231940.7835769151
429,3500.0,-3500.0,231940.7835769151,228440.7835769151
430,3500.0,8750.0,228440.7835769151,237190.7835769151
431,3500.0,-3500.0,237190.7835769151,233690.7835769151
432,3500.0,-3500.0,233690.7835769151,230190.7835769151
433,3500.0,8750.0,230190.7835769151,238940.7835769151
434,3500.0,-3500.0,238940.7835769151,235440.7835769151
435,3500.0,-3500.0,235440.7835769151,231940.7835769151
436,3500.0,-3500.0,231940.7835769151,228440.7835769151
437,3500.0,8750.0,228440.7835769151,237190.7835769151
438,3500.0,8750.0,237190.7835769151,245940.7835769151
439,3500.0,-3500.0,245940.7835769151,242440.7835769151
440,3500.0,-3500.0,242440.7835769151,238940.7835769151
441,3500.0,8750.0,238940.7835769151,247690.7835769151
442,3500.0,-3500.0,247690.7835769151,244190.7835769151
443,3500.0,8750.0,244190.7835769151,252940.7835769151
444,3500.0,-3500.0,252940.7835769151,249440.7835769151
445,3500.0,-3500.0,249440.7835769151,245940.7835769151
446,3500.0,-3500.0,245940.7835769151,242440.7835769151
447,3500.0,-3500.0,242440.7835769151,238940.7835769151
448,3500.0,8750.0,238940.7835769151,247690.7835769151
449,3500.0,-3500.0,247690.7835769151,244190.7835769151
450,3500.0,-3500.0,244190.7835769151,240690.7835769151
451,3500.0,8750.0,240690.7835769151,249440.7835769151
452,3500.0,-3500.0,249440.7835769151,245940.7835769151
453,3500.0,8750.0,245940.7835769151,254690.7835769151
454,3500.0,8750.0,254690.7835769151,263440.7835769151
455,3500.0,8750.0,263440.7835769151,272190.7835769151
456,3500.0,-3500.0,272190.7835769151,268690.7835769151
457,3500.0,-3500.0,268690.7835769151,265190.7835769151
458,3500.0,8750.0,265190.7835769151,273940.7835769151
459,3500.0,-3500.0,273940.7835769151,270440.7835769151
460,3500.0,8750.0,270440.7835769151,279190.7835769151
461,3500.0,-3500.0,279190.7835769151,275690.7835769151
462,3500.0,-3500.0,275690.7835769151,272190.7835769151
463,3500.0,-3500.0,272190.7835769151,268690.7835769151
464,3500.0,8750.0,268690.7835769151,277440.7835769151
465,3500.0,8750.0,277440.7835769151,286190.7835769151
466,3500.0,-3500.0,286190.7835769151,282690.7835769151
467,3500.0,8750.0,282690.7835769151,291440.7835769151
468,3500.0,-3500.0,291440.7835769151,287940.7835769151
469,3500.0,8750.0,287940.7835769151,296690.7835769151
470,3500.0,8750.0,296690.7835769151,305440.7835769151
471,3500.0,-3500.0,305440.7835769151,301940.7835769151
472,3500.0,-3500.0,301940.7835769151,298440.7835769151
473,3500.0,8750.0,298440.7835769151,307190.7835769151
474,3500.0,8750.0,307190.7835769151,315940.7835769151
475,3500.0,8750.0,315940.7835769151,324690.7835769151
476,3500.0,8750.0,324690.7835769151,333440.7835769151
477,3500.0,-3500.0,333440.7835769151,329940.7835769151
478,3500.0,-3500.0,329940.7835769151,326440.7835769151
479,3500.0,8750.0,326440.7835769151,335190.7835769151
480,3500.0,-3500.0,335190.7835769151,331690.7835769151
481,3500.0,-3500.0,331690.7835769151,328190.7835769151
482,3500.0,-3500.0,328190.7835769151,324690.7835769151
483,3500.0,8750.0,324690.7835769151,333440.7835769151
484,3500.0,-3500.0,333440.7835769151,329940.7835769151
485,3500.0,-3500.0,329940.7835769151,326440.7835769151
486,3500.0,8750.0,326440.7835769151,335190.7835769151
487,3500.0,8750.0,335190.7835769151,343940.7835769151
488,3500.0,-3500.0,343940.7835769151,340440.7835769151
489,3500.0,8750.0,340440.7835769151,349190.7835769151
490,3500.0,-3500.0,349190.7835769151,345690.7835769151
491,3500.0,-3500.0,345690.7835769151,342190.7835769151
492,3500.0,-3500.0,342190.7835769151,338690.7835769151
493,3500.0,-3500.0,338690.7835769151,335190.7835769151
494,3500.0,-3500.0,335190.7835769151,331690.7835769151
495,3500.0,-3500.0,331690.7835769151,328190.7835769151
496,3500.0,-3500.0,328190.7835769151,324690.7835769151
497,3500.0,-3500.0,324690.7835769151,321190.7835769151
498,3500.0,-3500.0,321190.7835769151,317690.7835769151
499,3500.0,-3500.0,317690.7835769151,314190.7835769151
500,3500.0,8750.0,314190.7835769151,322940.7835769151
501,3500.0,-3500.0,322940.7835769151,319440.7835769151
502,3500.0,8750.0,319440.7835769151,328190.7835769151
503,3500.0,-3500.0,328190.7835769151,324690.7835769151
504,3500.0,-3500.0,324690.7835769151,321190.7835769151
505,3500.0,-3500.0,321190.7835769151,317690.7835769151
506,3500.0,-3500.0,317690.7835769151,314190.7835769151
507,3500.0,-3500.0,314190.7835769151,310690.7835769151
508,3500.0,-3500.0,310690.7835769151,307190.7835769151
509,3500.0,8750.0,307190.7835769151,315940.7835769151
510,3500.0,-3500.0,315940.7835769151,312440.7835769151
511,3500.0,8750.0,312440.7835769151,321190.7835769151
512,3500.0,-3500.0,321190.7835769151,317690.7835769151
513,3500.0,8750.0,317690.7835769151,326440.7835769151
514,3500.0,-3500.0,326440.7835769151,322940.7835769151
515,3500.0,8750.0,322940.7835769151,331690.7835769151
516,3500.0,-3500.0,331690.7835769151,328190.7835769151
517,3500.0,-3500.0,328190.7835769151,324690.7835769151
518,3500.0,8750.0,324690.7835769151,333440.7835769151
519,3500.0,8750.0,333440.7835769151,342190.7835769151
520,3500.0,-3500.0,342190.7835769151,338690.7835769151
521,3500.0,8750.0,338690.7835769151,347440.7835769151
522,3500.0,-3500.0,347440.7835769151,343940.7835769151
523,3500.0,-3500.0,343940.7835769151,340440.7835769151
524,3500.0,-3500.0,340440.7835769151,336940.7835769151
525,3500.0,-3500.0,336940.7835769151,333440.7835769151
526,3500.0,-3500.0,333440.7835769151,329940.7835769151
527,3500.0,-3500.0,329940.7835769151,326440.7835769151
528,3500.0,-3500.0,326440.7835769151,322940.7835769151
529,3500.0,8750.0,322940.7835769151,331690.7835769151
530,3500.0,8750.0,331690.7835769151,340440.7835769151
531,3500.0,-3500.0,340440.7835769151,336940.7835769151
532,3500.0,-3500.0,336940.7835769151,333440.7835769151
533,3500.0,-3500.0,333440.7835769151,329940.7835769151
534,3500.0,-3500.0,329940.7835769151,326440.7835769151
535,3500.0,8750.0,326440.7835769151,335190.7835769151
536,3500.0,8750.0,335190.7835769151,343940.7835769151
537,3500.0,8750.0,343940.7835769151,352690.7835769151
538,3500.0,8750.0,352690.7835769151,361440.7835769151
539,3500.0,-3500.0,361440.7835769151,357940.7835769151
540,3500.0,-3500.0,357940.7835769151,354440.7835769151
541,3500.0,8750.0,354440.7835769151,363190.7835769151
542,3500.0,8750.0,363190.7835769151,371940.7835769151
543,3500.0,8750.0,371940.7835769151,380690.7835769151
544,3500.0,-3500.0,380690.7835769151,377190.7835769151
545,3500.0,-3500.0,377190.7835769151,373690.7835769151
546,3500.0,-3500.0,373690.7835769151,370190.7835769151
547,3500.0,-3500.0,370190.7835769151,366690.7835769151
548,3500.0,8750.0,366690.7835769151,375440.7835769151
549,3500.0,8750.0,375440.7835769151,384190.7835769151
550,3500.0,8750.0,384190.7835769151,392940.7835769151
551,3500.0,8750.0,392940.7835769151,401690.7835769151
552,3500.0,8750.0,401690.7835769151,410440.7835769151
553,3500.0,8750.0,410440.7835769151,419190.7835769151
554,3500.0,-3500.0,419190.7835769151,415690.7835769151
555,3500.0,8750.0,415690.7835769151,424440.7835769151
556,3500.0,-3500.0,424440.7835769151,420940.7835769151
557,3500.0,-3500.0,420940.7835769151,417440.7835769151
558,3500.0,8750.0,417440.7835769151,426190.7835769151
559,3500.0,8750.0,426190.7835769151,434940.7835769151
560,3500.0,-3500.0,434940.7835769151,431440.7835769151
561,3500.0,8750.0,431440.7835769151,440190.7835769151
562,3500.0,-3500.0,440190.7835769151,436690.7835769151
563,3500.0,8750.0,436690.7835769151,445440.7835769151
564,3500.0,-3500.0,445440.7835769151,441940.7835769151
565,3500.0,-3500.0,441940.7835769151,438440.7835769151
566,3500.0,-3500.0,438440.7835769151,434940.7835769151
567,3500.0,-3500.0,434940.7835769151,431440.7835769151
568,3500.0,-3500.0,431440.7835769151,427940.7835769151
569,3500.0,-3500.0,427940.7835769151,424440.7835769151
570,3500.0,-3500.0,424440.7835769151,420940.7835769151
571,3500.0,8750.0,420940.7835769151,429690.7835769151
572,3500.0,-3500.0,429690.7835769151,426190.7835769151
573,3500.0,8750.0,426190.7835769151,434940.7835769151
574,3500.0,-3500.0,434940.7835769151,431440.7835769151
575,3500.0,-3500.0,431440.7835769151,427940.7835769151
576,3500.0,-3500.0,427940.7835769151,424440.7835769151
577,3500.0,-3500.0,424440.7835769151,420940.7835769151
578,3500.0,-3500.0,420940.7835769151,417440.7835769151
579,3500.0,-3500.0,417440.7835769151,413940.7835769151
580,3500.0,8750.0,413940.7835769151,422690.7835769151
581,3500.0,-3500.0,422690.7835769151,419190.7835769151
582,3500.0,8750.0,419190.7835769151,427940.7835769151
583,3500.0,-3500.0,427940.7835769151,424440.7835769151
584,3500.0,-3500.0,424440.7835769151,420940.7835769151
585,3500.0,8750.0,420940.7835769151,429690.7835769151
586,3500.0,-3500.0,429690.7835769151,426190.7835769151
587,3500.0,-3500.0,426190.7835769151,422690.7835769151
588,3500.0,-3500.0,422690.7835769151,419190.7835769151
589,3500.0,-3500.0,419190.7835769151,415690.7835769151
590,3500.0,8750.0,415690.7835769151,424440.7835769151
591,3500.0,-3500.0,424440.7835769151,420940.7835769151
592,3500.0,-3500.0,420940.7835769151,417440.7835769151
593,3500.0,8750.0,417440.7835769151,426190.7835769151
594,3500.0,8750.0,426190.7835769151,434940.7835769151
595,3500.0,-3500.0,434940.7835769151,431440.7835769151
596,3500.0,-3500.0,431440.7835769151,427940.7835769151
597,3500.0,-3500.0,427940.7835769151,424440.7835769151
598,3500.0,-3500.0,424440.7835769151,420940.7835769151
599,3500.0,-3500.0,420940.7835769151,417440.7835769151
600,3500.0,-3500.0,417440.7835769151,413940.7835769151
601,3500.0,-3500.0,413940.7835769151,410440.7835769151
602,3500.0,-3500.0,410440.7835769151,406940.7835769151
603,3500.0,8750.0,406940.7835769151,415690.7835769151
604,3500.0,8750.0,415690.7835769151,424440.7835769151
605,3500.0,-3500.0,424440.7835769151,420940.7835769151
606,3500.0,8750.0,420940.7835769151,429690.7835769151
607,3500.0,-3500.0,429690.7835769151,426190.7835769151
608,3500.0,-3500.0,426190.7835769151,422690.7835769151
609,3500.0,-3500.0,422690.7835769151,419190.7835769151
610,3500.0,8750.0,419190.7835769151,427940.7835769151
611,3500.0,8750.0,427940.7835769151,436690.7835769151
612,3500.0,8750.0,436690.7835769151,445440.7835769151
613,3500.0,-3500.0,445440.7835769151,441940.7835769151
614,3500.0,-3500.0,441940.7835769151,438440.7835769151
615,3500.0,8750.0,438440.7835769151,447190.7835769151
616,3500.0,8750.0,447190.7835769151,455940.7835769151
617,3500.0,-3500.0,455940.7835769151,452440.7835769151
618,3500.0,8750.0,452440.7835769151,461190.7835769151
619,3500.0,-3500.0,461190.7835769151,457690.7835769151
620,3500.0,-3500.0,457690.7835769151,454190.7835769151
621,3500.0,8750.0,454190.7835769151,462940.7835769151
622,3500.0,-3500.0,462940.7835769151,459440.7835769151
623,3500.0,8750.0,459440.7835769151,468190.7835769151
624,3500.0,-3500.0,468190.7835769151,464690.7835769151
625,3500.0,8750.0,464690.7835769151,473440.7835769151
626,3500.0,-3500.0,473440.7835769151,469940.7835769151
627,3500.0,-3500.0,469940.7835769151,466440.7835769151
628,3500.0,-3500.0,466440.7835769151,462940.7835769151
629,3500.0,-3500.0,462940.7835769151,459440.7835769151
630,3500.0,8750.0,459440.7835769151,468190.7835769151
631,3500.0,-3500.0,468190.7835769151,464690.7835769151
632,3500.0,-3500.0,464690.7835769151,461190.7835769151
633,3500.0,-3500.0,461190.7835769151,457690.7835769151
634,3500.0,8750.0,457690.7835769151,466440.7835769151
635,3500.0,-3500.0,466440.7835769151,462940.7835769151
636,3500.0,-3500.0,462940.7835769151,459440.7835769151
637,3500.0,8750.0,459440.7835769151,468190.7835769151
638,3500.0,8750.0,468190.7835769151,476940.7835769151
639,3500.0,8750.0,476940.7835769151,485690.7835769151
640,3500.0,8750.0,485690.7835769151,494440.7835769151
641,3500.0,-3500.0,494440.7835769151,490940.7835769151
642,3500.0,-3500.0,490940.7835769151,487440.7835769151
643,3500.0,8750.0,487440.7835769151,496190.7835769151
644,3500.0,-3500.0,496190.7835769151,492690.7835769151
645,3500.0,8750.0,492690.7835769151,501440.7835769151
646,3500.0,-3500.0,501440.7835769151,497940.7835769151
647,3500.0,-3500.0,497940.7835769151,494440.7835769151
648,3500.0,-3500.0,494440.7835769151,490940.7835769151
649,3500.0,-3500.0,490940.7835769151,487440.7835769151
650,3500.0,-3500.0,487440.7835769151,483940.7835769151
651,3500.0,-3500.0,483940.7835769151,480440.7835769151
652,3500.0,-3500.0,480440.7835769151,476940.7835769151
653,3500.0,8750.0,476940.7835769151,485690.7835769151
654,3500.0,-3500.0,485690.7835769151,482190.7835769151
655,3500.0,-3500.0,482190.7835769151,478690.7835769151
656,3500.0,-3500.0,478690.7835769151,475190.7835769151
657,3500.0,-3500.0,475190.7835769151,471690.7835769151
658,3500.0,-3500.0,471690.7835769151,468190.7835769151
659,3500.0,-3500.0,468190.7835769151,464690.7835769151
660,3500.0,-3500.0,464690.7835769151,461190.7835769151
661,3500.0,8750.0,461190.7835769151,469940.7835769151
662,3500.0,-3500.0,469940.7835769151,466440.7835769151
663,3500.0,8750.0,466440.7835769151,475190.7835769151
664,3500.0,-3500.0,475190.7835769151,471690.7835769151
665,3500.0,-3500.0,471690.7835769151,468190.7835769151
666,3500.0,-3500.0,468190.7835769151,464690.7835769151
667,3500.0,-3500.0,464690.7835769151,461190.7835769151
668,3500.0,-3500.0,461190.7835769151,457690.7835769151
669,3500.0,-3500.0,457690.7835769151,454190.7835769151
670,3500.0,8750.0,454190.7835769151,462940.7835769151
671,3500.0,-3500.0,462940.7835769151,459440.7835769151
672,3500.0,-3500.0,459440.7835769151,455940.7835769151
673,3500.0,8750.0,455940.7835769151,464690.7835769151
674,3500.0,-3500.0,464690.7835769151,461190.7835769151
675,3500.0,-3500.0,461190.7835769151,457690.7835769151
676,3500.0,-3500.0,457690.7835769151,454190.7835769151
677,3500.0,-3500.0,454190.7835769151,450690.7835769151
678,3500.0,8750.0,450690.7835769151,459440.7835769151
679,3500.0,-3500.0,459440.7835769151,455940.7835769151
680,3500.0,-3500.0,455940.7835769151,452440.7835769151
681,3500.0,8750.0,452440.7835769151,461190.7835769151
682,3500.0,8750.0,461190.7835769151,469940.7835769151
683,3500.0,-3500.0,469940.7835769151,466440.7835769151
684,3500.0,8750.0,466440.7835769151,475190.7835769151
685,3500.0,-3500.0,475190.7835769151,471690.7835769151
686,3500.0,8750.0,471690.7835769151,480440.7835769151
687,3500.0,8750.0,480440.7835769151,489190.7835769151
688,3500.0,-3500.0,489190.7835769151,485690.7835769151
689,3500.0,-3500.0,485690.7835769151,482190.7835769151
690,3500.0,-3500.0,482190.7835769151,478690.7835769151
691,3500.0,-3500.0,478690.7835769151,475190.7835769151
692,3500.0,-3500.0,475190.7835769151,471690.7835769151
693,3500.0,8750.0,471690.7835769151,480440.7835769151
694,3500.0,-3500.0,480440.7835769151,476940.7835769151
695,3500.0,-3500.0,476940.7835769151,473440.7835769151
696,3500.0,-3500.0,473440.7835769151,469940.7835769151
697,3500.0,8750.0,469940.7835769151,478690.7835769151
698,3500.0,8750.0,478690.7835769151,487440.7835769151
699,3500.0,-3500.0,487440.7835769151,483940.7835769151
700,3500.0,8750.0,483940.7835769151,492690.7835769151
701,3500.0,-3500.0,492690.7835769151,489190.7835769151
702,3500.0,-3500.0,489190.7835769151,485690.7835769151
703,3500.0,-3500.0,485690.7835769151,482190.7835769151
704,3500.0,-3500.0,482190.7835769151,478690.7835769151
705,3500.0,-3500.0,478690.7835769151,475190.7835769151
706,3500.0,-3500.0,475190.7835769151,471690.7835769151
707,3500.0,-3500.0,471690.7835769151,468190.7835769151
708,3500.0,-3500.0,468190.7835769151,464690.7835769151
709,3500.0,8750.0,464690.7835769151,473440.7835769151
710,3500.0,-3500.0,473440.7835769151,469940.7835769151
711,3500.0,8750.0,469940.7835769151,478690.7835769151
712,3500.0,-3500.0,478690.7835769151,475190.7835769151
713,3500.0,8750.0,475190.7835769151,483940.7835769151
714,3500.0,-3500.0,483940.7835769151,480440.7835769151
715,3500.0,-3500.0,480440.7835769151,476940.7835769151
716,3500.0,-3500.0,476940.7835769151,473440.7835769151
717,3500.0,-3500.0,473440.7835769151,469940.7835769151
718,3500.0,-3500.0,469940.7835769151,466440.7835769151
719,3500.0,8750.0,466440.7835769151,475190.7835769151
720,3500.0,8750.0,475190.7835769151,483940.7835769151
721,3500.0,8750.0,483940.7835769151,492690.7835769151
722,3500.0,-3500.0,492690.7835769151,489190.7835769151
723,3500.0,-3500.0,489190.7835769151,485690.7835769151
724,3500.0,8750.0,485690.7835769151,494440.7835769151
725,3500.0,-3500.0,494440.7835769151,490940.7835769151
726,3500.0,-3500.0,490940.7835769151,487440.7835769151
727,3500.0,-3500.0,487440.7835769151,483940.7835769151
728,3500.0,8750.0,483940.7835769151,492690.7835769151
729,3500.0,-3500.0,492690.7835769151,489190.7835769151
730,3500.0,-3500.0,489190.7835769151,485690.7835769151
731,3500.0,-3500.0,485690.7835769151,482190.7835769151
732,3500.0,-3500.0,482190.7835769151,478690.7835769151
733,3500.0,8750.0,478690.7835769151,487440.7835769151
734,3500.0,8750.0,487440.7835769151,496190.7835769151
735,3500.0,-3500.0,496190.7835769151,492690.7835769151
736,3500.0,-3500.0,492690.7835769151,489190.7835769151
737,3500.0,8750.0,489190.7835769151,497940.7835769151
738,3500.0,8750.0,497940.7835769151,506690.7835769151
739,3500.0,8750.0,506690.7835769151,515440.7835769151
740,3500.0,-3500.0,515440.7835769151,511940.7835769151
741,3500.0,-3500.0,511940.7835769151,508440.7835769151
742,3500.0,-3500.0,508440.7835769151,504940.7835769151
743,3500.0,8750.0,504940.7835769151,513690.7835769151
744,3500.0,-3500.0,513690.7835769151,510190.7835769151
745,3500.0,-3500.0,510190.7835769151,506690.7835769151
746,3500.0,8750.0,506690.7835769151,515440.7835769151
747,3500.0,-3500.0,515440.7835769151,511940.7835769151
748,3500.0,-3500.0,511940.7835769151,508440.7835769151
749,3500.0,-3500.0,508440.7835769151,504940.7835769151
750,3500.0,-3500.0,504940.7835769151,501440.7835769151
751,3500.0,8750.0,501440.7835769151,510190.7835769151
752,3500.0,-3500.0,510190.7835769151,506690.7835769151
753,3500.0,-3500.0,506690.7835769151,503190.7835769151
754,3500.0,-3500.0,503190.7835769151,499690.7835769151
755,3500.0,-3500.0,499690.7835769151,496190.7835769151
756,3500.0,8750.0,496190.7835769151,504940.7835769151
757,3500.0,8750.0,504940.7835769151,513690.7835769151
758,3500.0,8750.0,513690.7835769151,522440.7835769151
759,3500.0,-3500.0,522440.7835769151,518940.7835769151
760,3500.0,-3500.0,518940.7835769151,515440.7835769151
761,3500.0,8750.0,515440.7835769151,524190.7835769151
762,3500.0,8750.0,524190.7835769151,532940.783576915
763,3500.0,8750.0,532940.783576915,541690.783576915
764,3500.0,-3500.0,541690.783576915,538190.783576915
765,3500.0,-3500.0,538190.783576915,534690.783576915
766,3500.0,8750.0,534690.783576915,543440.783576915
767,3500.0,-3500.0,543440.783576915,539940.783576915
768,3500.0,-3500.0,539940.783576915,536440.783576915
769,3500.0,-3500.0,536440.783576915,532940.783576915
770,3500.0,-3500.0,532940.783576915,529440.783576915
771,3500.0,8750.0,529440.783576915,538190.783576915
772,3500.0,-3500.0,538190.783576915,534690.783576915
773,3500.0,-3500.0,534690.783576915,531190.783576915
774,3500.0,-3500.0,531190.783576915,527690.783576915
775,3500.0,8750.0,527690.783576915,536440.783576915
776,3500.0,-3500.0,536440.783576915,532940.783576915
777,3500.0,-3500.0,532940.783576915,529440.783576915
778,3500.0,-3500.0,529440.783576915,525940.783576915
779,3500.0,-3500.0,525940.783576915,522440.78357691504
780,3500.0,-3500.0,522440.78357691504,518940.78357691504
781,3500.0,8750.0,518940.78357691504,527690.783576915
782,3500.0,-3500.0,527690.783576915,524190.78357691504
783,3500.0,8750.0,524190.78357691504,532940.783576915
784,3500.0,8750.0,532940.783576915,541690.783576915
785,3500.0,-3500.0,541690.783576915,538190.783576915
786,3500.0,8750.0,538190.783576915,546940.783576915
787,3500.0,-3500.0,546940.783576915,543440.783576915
788,3500.0,-3500.0,543440.783576915,539940.783576915
789,3500.0,8750.0,539940.783576915,548690.783576915
790,3500.0,-3500.0,548690.783576915,545190.783576915
791,3500.0,8750.0,545190.783576915,553940.783576915
792,3500.0,-3500.0,553940.783576915,550440.783576915
793,3500.0,8750.0,550440.783576915,559190.783576915
794,3500.0,8750.0,559190.783576915,567940.783576915
795,3500.0,-3500.0,567940.783576915,564440.783576915
796,3500.0,-3500.0,564440.783576915,560940.783576915
797,3500.0,8750.0,560940.783576915,569690.783576915
798,3500.0,8750.0,569690.783576915,578440.783576915
799,3500.0,-3500.0,578440.783576915,574940.783576915
800,3500.0,8750.0,574940.783576915,583690.783576915
801,3500.0,-3500.0,583690.783576915,580190.783576915
802,3500.0,8750.0,580190.783576915,588940.783576915
803,3500.0,-3500.0,588940.783576915,585440.783576915
804,3500.0,8750.0,585440.783576915,594190.783576915
805,3500.0,8750.0,594190.783576915,602940.783576915
806,3500.0,8750.0,602940.783576915,611690.783576915
807,3500.0,8750.0,611690.783576915,620440.783576915
808,3500.0,-3500.0,620440.783576915,616940.783576915
809,3500.0,-3500.0,616940.783576915,613440.783576915
810,3500.0,-3500.0,613440.783576915,609940.783576915
811,3500.0,8750.0,609940.783576915,618690.783576915
812,3500.0,8750.0,618690.783576915,627440.783576915
813,3500.0,-3500.0,627440.783576915,623940.783576915
814,3500.0,8750.0,623940.783576915,632690.783576915
815,3500.0,8750.0,632690.783576915,641440.783576915
816,3500.0,8750.0,641440.783576915,650190.783576915
817,3500.0,-3500.0,650190.783576915,646690.783576915
818,3500.0,8750.0,646690.783576915,655440.783576915
819,3500.0,8750.0,655440.783576915,664190.783576915
820,3500.0,-3500.0,664190.783576915,660690.783576915
821,3500.0,-3500.0,660690.783576915,657190.783576915
822,3500.0,-3500.0,657190.783576915,653690.783576915
823,3500.0,8750.0,653690.783576915,662440.783576915
824,3500.0,-3500.0,662440.783576915,658940.783576915
825,3500.0,-3500.0,658940.783576915,655440.783576915
826,3500.0,8750.0,655440.783576915,664190.783576915
827,3500.0,-3500.0,664190.783576915,660690.783576915
828,3500.0,-3500.0,660690.783576915,657190.783576915
829,3500.0,-3500.0,657190.783576915,653690.783576915
830,3500.0,-3500.0,653690.783576915,650190.783576915
831,3500.0,-3500.0,650190.783576915,646690.783576915
832,3500.0,-3500.0,646690.783576915,643190.783576915
833,3500.0,-3500.0,643190.783576915,639690.783576915
834,3500.0,-3500.0,639690.783576915,636190.783576915
835,3500.0,8750.0,636190.783576915,644940.783576915
836,3500.0,-3500.0,644940.783576915,641440.783576915
837,3500.0,-3500.0,641440.783576915,637940.783576915
838,3500.0,-3500.0,637940.783576915,634440.783576915
839,3500.0,-3500.0,634440.783576915,630940.783576915
840,3500.0,-3500.0,630940.783576915,627440.783576915
841,3500.0,8750.0,627440.783576915,636190.783576915
842,3500.0,8750.0,636190.783576915,644940.783576915
843,3500.0,-3500.0,644940.783576915,641440.783576915
844,3500.0,-3500.0,641440.783576915,637940.783576915
845,3500.0,-3500.0,637940.783576915,634440.783576915
846,3500.0,8750.0,634440.783576915,643190.783576915
847,3500.0,-3500.0,643190.783576915,639690.783576915
848,3500.0,-3500.0,639690.783576915,636190.783576915
849,3500.0,-3500.0,636190.783576915,632690.783576915
850,3500.0,8750.0,632690.783576915,641440.783576915
851,3500.0,8750.0,641440.783576915,650190.783576915
852,3500.0,8750.0,650190.783576915,658940.783576915
853,3500.0,-3500.0,658940.783576915,655440.783576915
854,3500.0,-3500.0,655440.783576915,651940.783576915
855,3500.0,8750.0,651940.783576915,660690.783576915
856,3500.0,-3500.0,660690.783576915,657190.783576915
857,3500.0,-3500.0,657190.783576915,653690.783576915
858,3500.0,-3500.0,653690.783576915,650190.783576915
859,3500.0,-3500.0,650190.783576915,646690.783576915
860,3500.0,8750.0,646690.783576915,655440.783576915
861,3500.0,8750.0,655440.783576915,664190.783576915
862,3500.0,-3500.0,664190.783576915,660690.783576915
863,3500.0,-3500.0,660690.783576915,657190.783576915
864,3500.0,-3500.0,657190.783576915,653690.783576915
865,3500.0,-3500.0,653690.783576915,650190.783576915
866,3500.0,8750.0,650190.783576915,658940.783576915
867,3500.0,-3500.0,658940.783576915,655440.783576915
868,3500.0,-3500.0,655440.783576915,651940.783576915
869,3500.0,8750.0,651940.783576915,660690.783576915
870,3500.0,8750.0,660690.783576915,669440.783576915
871,3500.0,-3500.0,669440.783576915,665940.783576915
872,3500.0,8750.0,665940.783576915,674690.783576915
873,3500.0,-3500.0,674690.783576915,671190.783576915
874,3500.0,-3500.0,671190.783576915,667690.783576915
875,3500.0,-3500.0,667690.783576915,664190.783576915
876,3500.0,-3500.0,664190.783576915,660690.783576915
877,3500.0,-3500.0,660690.783576915,657190.783576915
878,3500.0,-3500.0,657190.783576915,653690.783576915
879,3500.0,-3500.0,653690.783576915,650190.783576915
880,3500.0,8750.0,650190.783576915,658940.783576915
881,3500.0,-3500.0,658940.783576915,655440.783576915
882,3500.0,-3500.0,655440.783576915,651940.783576915
883,3500.0,8750.0,651940.783576915,660690.783576915
884,3500.0,8750.0,660690.783576915,669440.783576915
885,3500.0,8750.0,669440.783576915,678190.783576915
886,3500.0,-3500.0,678190.783576915,674690.783576915
887,3500.0,-3500.0,674690.783576915,671190.783576915
888,3500.0,-3500.0,671190.783576915,667690.783576915
889,3500.0,-3500.0,667690.783576915,664190.783576915
890,3500.0,8750.0,664190.783576915,672940.783576915
891,3500.0,8750.0,672940.783576915,681690.783576915
892,3500.0,-3500.0,681690.783576915,678190.783576915
893,3500.0,-3500.0,678190.783576915,674690.783576915
894,3500.0,-3500.0,674690.783576915,671190.783576915
895,3500.0,-3500.0,671190.783576915,667690.783576915
896,3500.0,-3500.0,667690.783576915,664190.783576915
897,3500.0,-3500.0,664190.783576915,660690.783576915
898,3500.0,8750.0,660690.783576915,669440.783576915
899,3500.0,8750.0,669440.783576915,678190.783576915
