Trade,Risk ($),P/L ($),Balance Pre ($),Balance Post ($)
407,3500.0,8750.0,241990.15316211482,250740.15316211482
408,3500.0,8750.0,250740.15316211482,259490.15316211482
409,3500.0,-3500.0,259490.15316211482,255990.15316211482
410,3500.0,-3500.0,255990.15316211482,252490.15316211482
411,3500.0,8750.0,252490.15316211482,261240.15316211482
412,3500.0,-3500.0,261240.15316211482,257740.15316211482
413,3500.0,-3500.0,257740.15316211482,254240.15316211482
414,3500.0,-3500.0,254240.15316211482,250740.15316211482
415,3500.0,8750.0,250740.15316211482,259490.15316211482
416,3500.0,-3500.0,259490.15316211482,255990.15316211482
417,3500.0,8750.0,255990.15316211482,264740.1531621148
418,3500.0,-3500.0,264740.1531621148,261240.1531621148
419,3500.0,-3500.0,261240.1531621148,257740.1531621148
420,3500.0,-3500.0,257740.1531621148,254240.1531621148
421,3500.0,-3500.0,254240.1531621148,250740.1531621148
422,3500.0,8750.0,250740.1531621148,259490.1531621148
423,3500.0,8750.0,259490.1531621148,268240.1531621148
424,3500.0,-3500.0,268240.1531621148,264740.1531621148
425,3500.0,-3500.0,264740.1531621148,261240.1531621148
426,3500.0,8750.0,261240.1531621148,269990.1531621148
427,3500.0,-3500.0,269990.1531621148,266490.1531621148
428,3500.0,-3500.0,266490.1531621148,262990.1531621148
429,3500.0,-3500.0,262990.1531621148,259490.1531621148
430,3500.0,8750.0,259490.1531621148,268240.1531621148
431,3500.0,-3500.0,268240.1531621148,264740.1531621148
432,3500.0,-3500.0,264740.1531621148,261240.1531621148
433,3500.0,8750.0,261240.1531621148,269990.1531621148
434,3500.0,-3500.0,269990.1531621148,266490.1531621148
435,3500.0,-3500.0,266490.1531621148,262990.1531621148
436,3500.0,-3500.0,262990.1531621148,259490.1531621148
437,3500.0,8750.0,259490.1531621148,268240.1531621148
438,3500.0,8750.0,268240.1531621148,276990.1531621148
439,3500.0,-3500.0,276990.1531621148,273490.1531621148
440,3500.0,-3500.0,273490.1531621148,269990.1531621148
441,3500.0,8750.0,269990.1531621148,278740.1531621148
442,3500.0,-3500.0,278740.1531621148,275240.1531621148
443,3500.0,8750.0,275240.1531621148,283990.1531621148
444,3500.0,-3500.0,283990.1531621148,280490.1531621148
445,3500.0,-3500.0,280490.1531621148,276990.1531621148
446,3500.0,-3500.0,276990.1531621148,273490.1531621148
447,3500.0,-3500.0,273490.1531621148,269990.1531621148
448,3500.0,8750.0,269990.1531621148,278740.1531621148
449,3500.0,-3500.0,278740.1531621148,275240.1531621148
450,3500.0,-3500.0,275240.1531621148,271740.1531621148
451,3500.0,8750.0,271740.1531621148,280490.1531621148
452,3500.0,-3500.0,280490.1531621148,276990.1531621148
453,3500.0,8750.0,276990.1531621148,285740.1531621148
454,3500.0,8750.0,285740.1531621148,294490.1531621148
455,3500.0,8750.0,294490.1531621148,303240.1531621148
456,3500.0,-3500.0,303240.1531621148,299740.1531621148
457,3500.0,-3500.0,299740.1531621148,296240.1531621148
458,3500.0,8750.0,296240.1531621148,304990.1531621148
459,3500.0,-3500.0,304990.1531621148,301490.1531621148
460,3500.0,8750.0,301490.1531621148,310240.1531621148
461,3500.0,-3500.0,310240.1531621148,306740.1531621148
462,3500.0,-3500.0,306740.1531621148,303240.1531621148
463,3500.0,-3500.0,303240.1531621148,299740.1531621148
464,3500.0,8750.0,299740.1531621148,308490.1531621148
465,3500.0,8750.0,308490.1531621148,317240.1531621148
466,3500.0,-3500.0,317240.1531621148,313740.1531621148
467,3500.0,8750.0,313740.1531621148,322490.1531621148
468,3500.0,-3500.0,322490.1531621148,318990.1531621148
469,3500.0,8750.0,318990.1531621148,327740.1531621148
470,3500.0,8750.0,327740.1531621148,336490.1531621148
471,3500.0,-3500.0,336490.1531621148,332990.1531621148
472,3500.0,-3500.0,332990.1531621148,329490.1531621148
473,3500.0,8750.0,329490.1531621148,338240.1531621148
474,3500.0,8750.0,338240.1531621148,346990.1531621148
475,3500.0,8750.0,346990.1531621148,355740.1531621148
476,3500.0,8750.0,355740.1531621148,364490.1531621148
477,3500.0,-3500.0,364490.1531621148,360990.1531621148
478,3500.0,-3500.0,360990.1531621148,357490.1531621148
479,3500.0,8750.0,357490.1531621148,366240.1531621148
480,3500.0,-3500.0,366240.1531621148,362740.1531621148
481,3500.0,-3500.0,362740.1531621148,359240.1531621148
482,3500.0,-3500.0,359240.1531621148,355740.1531621148
483,3500.0,8750.0,355740.1531621148,364490.1531621148
484,3500.0,-3500.0,364490.1531621148,360990.1531621148
485,3500.0,-3500.0,360990.1531621148,357490.1531621148
486,3500.0,8750.0,357490.1531621148,366240.1531621148
487,3500.0,8750.0,366240.1531621148,374990.1531621148
488,3500.0,-3500.0,374990.1531621148,371490.1531621148
489,3500.0,8750.0,371490.1531621148,380240.1531621148
490,3500.0,-3500.0,380240.1531621148,376740.1531621148
491,3500.0,-3500.0,376740.1531621148,373240.1531621148
492,3500.0,-3500.0,373240.1531621148,369740.1531621148
493,3500.0,-3500.0,369740.1531621148,366240.1531621148
494,3500.0,-3500.0,366240.1531621148,362740.1531621148
495,3500.0,-3500.0,362740.1531621148,359240.1531621148
496,3500.0,-3500.0,359240.1531621148,355740.1531621148
497,3500.0,-3500.0,355740.1531621148,352240.1531621148
498,3500.0,-3500.0,352240.1531621148,348740.1531621148
499,3500.0,-3500.0,348740.1531621148,345240.1531621148
500,3500.0,8750.0,345240.1531621148,353990.1531621148
501,3500.0,-3500.0,353990.1531621148,350490.1531621148
502,3500.0,8750.0,350490.1531621148,359240.1531621148
503,3500.0,-3500.0,359240.1531621148,355740.1531621148
504,3500.0,-3500.0,355740.1531621148,352240.1531621148
505,3500.0,-3500.0,352240.1531621148,348740.1531621148
506,3500.0,-3500.0,348740.1531621148,345240.1531621148
507,3500.0,-3500.0,345240.1531621148,341740.1531621148
508,3500.0,-3500.0,341740.1531621148,338240.1531621148
509,3500.0,8750.0,338240.1531621148,346990.1531621148
510,3500.0,-3500.0,346990.1531621148,343490.1531621148
511,3500.0,8750.0,343490.1531621148,352240.1531621148
512,3500.0,-3500.0,352240.1531621148,348740.1531621148
513,3500.0,8750.0,348740.1531621148,357490.1531621148
514,3500.0,-3500.0,357490.1531621148,353990.1531621148
515,3500.0,8750.0,353990.1531621148,362740.1531621148
516,3500.0,-3500.0,362740.1531621148,359240.1531621148
517,3500.0,-3500.0,359240.1531621148,355740.1531621148
518,3500.0,8750.0,355740.1531621148,364490.1531621148
519,3500.0,8750.0,364490.1531621148,373240.1531621148
520,3500.0,-3500.0,373240.1531621148,369740.1531621148
521,3500.0,8750.0,369740.1531621148,378490.1531621148
522,3500.0,-3500.0,378490.1531621148,374990.1531621148
523,3500.0,-3500.0,374990.1531621148,371490.1531621148
524,3500.0,-3500.0,371490.1531621148,367990.1531621148
525,3500.0,-3500.0,367990.1531621148,364490.1531621148
526,3500.0,-3500.0,364490.1531621148,360990.1531621148
527,3500.0,-3500.0,360990.1531621148,357490.1531621148
528,3500.0,-3500.0,357490.1531621148,353990.1531621148
529,3500.0,8750.0,353990.1531621148,362740.1531621148
530,3500.0,8750.0,362740.1531621148,371490.1531621148
531,3500.0,-3500.0,371490.1531621148,367990.1531621148
532,3500.0,-3500.0,367990.1531621148,364490.1531621148
533,3500.0,-3500.0,364490.1531621148,360990.1531621148
534,3500.0,-3500.0,360990.1531621148,357490.1531621148
535,3500.0,8750.0,357490.1531621148,366240.1531621148
536,3500.0,8750.0,366240.1531621148,374990.1531621148
537,3500.0,8750.0,374990.1531621148,383740.1531621148
538,3500.0,8750.0,383740.1531621148,392490.1531621148
539,3500.0,-3500.0,392490.1531621148,388990.1531621148
540,3500.0,-3500.0,388990.1531621148,385490.1531621148
541,3500.0,8750.0,385490.1531621148,394240.1531621148
542,3500.0,8750.0,394240.1531621148,402990.1531621148
543,3500.0,8750.0,402990.1531621148,411740.1531621148
544,3500.0,-3500.0,411740.1531621148,408240.1531621148
545,3500.0,-3500.0,408240.1531621148,404740.1531621148
546,3500.0,-3500.0,404740.1531621148,401240.1531621148
547,3500.0,-3500.0,401240.1531621148,397740.1531621148
548,3500.0,8750.0,397740.1531621148,406490.1531621148
549,3500.0,8750.0,406490.1531621148,415240.1531621148
550,3500.0,8750.0,415240.1531621148,423990.1531621148
551,3500.0,8750.0,423990.1531621148,432740.1531621148
552,3500.0,8750.0,432740.1531621148,441490.1531621148
553,3500.0,8750.0,441490.1531621148,450240.1531621148
554,3500.0,-3500.0,450240.1531621148,446740.1531621148
555,3500.0,8750.0,446740.1531621148,455490.1531621148
556,3500.0,-3500.0,455490.1531621148,451990.1531621148
557,3500.0,-3500.0,451990.1531621148,448490.1531621148
558,3500.0,8750.0,448490.1531621148,457240.1531621148
559,3500.0,8750.0,457240.1531621148,465990.1531621148
560,3500.0,-3500.0,465990.1531621148,462490.1531621148
561,3500.0,8750.0,462490.1531621148,471240.1531621148
562,3500.0,-3500.0,471240.1531621148,467740.1531621148
563,3500.0,8750.0,467740.1531621148,476490.1531621148
564,3500.0,-3500.0,476490.1531621148,472990.1531621148
565,3500.0,-3500.0,472990.1531621148,469490.1531621148
566,3500.0,-3500.0,469490.1531621148,465990.1531621148
567,3500.0,-3500.0,465990.1531621148,462490.1531621148
568,3500.0,-3500.0,462490.1531621148,458990.1531621148
569,3500.0,-3500.0,458990.1531621148,455490.1531621148
570,3500.0,-3500.0,455490.1531621148,451990.1531621148
571,3500.0,8750.0,451990.1531621148,460740.1531621148
572,3500.0,-3500.0,460740.1531621148,457240.1531621148
573,3500.0,8750.0,457240.1531621148,465990.1531621148
574,3500.0,-3500.0,465990.1531621148,462490.1531621148
575,3500.0,-3500.0,462490.1531621148,458990.1531621148
576,3500.0,-3500.0,458990.1531621148,455490.1531621148
577,3500.0,-3500.0,455490.1531621148,451990.1531621148
578,3500.0,-3500.0,451990.1531621148,448490.1531621148
579,3500.0,-3500.0,448490.1531621148,444990.1531621148
580,3500.0,8750.0,444990.1531621148,453740.1531621148
581,3500.0,-3500.0,453740.1531621148,450240.1531621148
582,3500.0,8750.0,450240.1531621148,458990.1531621148
583,3500.0,-3500.0,458990.1531621148,455490.1531621148
584,3500.0,-3500.0,455490.1531621148,451990.1531621148
585,3500.0,8750.0,451990.1531621148,460740.1531621148
586,3500.0,-3500.0,460740.1531621148,457240.1531621148
587,3500.0,-3500.0,457240.1531621148,453740.1531621148
588,3500.0,-3500.0,453740.1531621148,450240.1531621148
589,3500.0,-3500.0,450240.1531621148,446740.1531621148
590,3500.0,8750.0,446740.1531621148,455490.1531621148
591,3500.0,-3500.0,455490.1531621148,451990.1531621148
592,3500.0,-3500.0,451990.1531621148,448490.1531621148
593,3500.0,8750.0,448490.1531621148,457240.1531621148
594,3500.0,8750.0,457240.1531621148,465990.1531621148
595,3500.0,-3500.0,465990.1531621148,462490.1531621148
596,3500.0,-3500.0,462490.1531621148,458990.1531621148
597,3500.0,-3500.0,458990.1531621148,455490.1531621148
598,3500.0,-3500.0,455490.1531621148,451990.1531621148
599,3500.0,-3500.0,451990.1531621148,448490.1531621148
600,3500.0,-3500.0,448490.1531621148,444990.1531621148
601,3500.0,-3500.0,444990.1531621148,441490.1531621148
602,3500.0,-3500.0,441490.1531621148,437990.1531621148
603,3500.0,8750.0,437990.1531621148,446740.1531621148
604,3500.0,8750.0,446740.1531621148,455490.1531621148
605,3500.0,-3500.0,455490.1531621148,451990.1531621148
606,3500.0,8750.0,451990.1531621148,460740.1531621148
607,3500.0,-3500.0,460740.1531621148,457240.1531621148
608,3500.0,-3500.0,457240.1531621148,453740.1531621148
609,3500.0,-3500.0,453740.1531621148,450240.1531621148
610,3500.0,8750.0,450240.1531621148,458990.1531621148
611,3500.0,8750.0,458990.1531621148,467740.1531621148
612,3500.0,8750.0,467740.1531621148,476490.1531621148
613,3500.0,-3500.0,476490.1531621148,472990.1531621148
614,3500.0,-3500.0,472990.1531621148,469490.1531621148
615,3500.0,8750.0,469490.1531621148,478240.1531621148
616,3500.0,8750.0,478240.1531621148,486990.1531621148
617,3500.0,-3500.0,486990.1531621148,483490.1531621148
618,3500.0,8750.0,483490.1531621148,492240.1531621148
619,3500.0,-3500.0,492240.1531621148,488740.1531621148
620,3500.0,-3500.0,488740.1531621148,485240.1531621148
621,3500.0,8750.0,485240.1531621148,493990.1531621148
622,3500.0,-3500.0,493990.1531621148,490490.1531621148
623,3500.0,8750.0,490490.1531621148,499240.1531621148
624,3500.0,-3500.0,499240.1531621148,495740.1531621148
625,3500.0,8750.0,495740.1531621148,504490.1531621148
626,3500.0,-3500.0,504490.1531621148,500990.1531621148
627,3500.0,-3500.0,500990.1531621148,497490.1531621148
628,3500.0,-3500.0,497490.1531621148,493990.1531621148
629,3500.0,-3500.0,493990.1531621148,490490.1531621148
630,3500.0,8750.0,490490.1531621148,499240.1531621148
631,3500.0,-3500.0,499240.1531621148,495740.1531621148
632,3500.0,-3500.0,495740.1531621148,492240.1531621148
633,3500.0,-3500.0,492240.1531621148,488740.1531621148
634,3500.0,8750.0,488740.1531621148,497490.1531621148
635,3500.0,-3500.0,497490.1531621148,493990.1531621148
636,3500.0,-3500.0,493990.1531621148,490490.1531621148
637,3500.0,8750.0,490490.1531621148,499240.1531621148
638,3500.0,8750.0,499240.1531621148,507990.1531621148
639,3500.0,8750.0,507990.1531621148,516740.1531621148
640,3500.0,8750.0,516740.1531621148,525490.1531621148
641,3500.0,-3500.0,525490.1531621148,521990.1531621148
642,3500.0,-3500.0,521990.1531621148,518490.1531621148
643,3500.0,8750.0,518490.1531621148,527240.1531621148
644,3500.0,-3500.0,527240.1531621148,523740.1531621148
645,3500.0,8750.0,523740.1531621148,532490.1531621148
646,3500.0,-3500.0,532490.1531621148,528990.1531621148
647,3500.0,-3500.0,528990.1531621148,525490.1531621148
648,3500.0,-3500.0,525490.1531621148,521990.1531621148
649,3500.0,-3500.0,521990.1531621148,518490.1531621148
650,3500.0,-3500.0,518490.1531621148,514990.1531621148
651,3500.0,-3500.0,514990.1531621148,511490.1531621148
652,3500.0,-3500.0,511490.1531621148,507990.1531621148
653,3500.0,8750.0,507990.1531621148,516740.1531621148
654,3500.0,-3500.0,516740.1531621148,513240.1531621148
655,3500.0,-3500.0,513240.1531621148,509740.1531621148
656,3500.0,-3500.0,509740.1531621148,506240.1531621148
657,3500.0,-3500.0,506240.1531621148,502740.1531621148
658,3500.0,-3500.0,502740.1531621148,499240.1531621148
659,3500.0,-3500.0,499240.1531621148,495740.1531621148
660,3500.0,-3500.0,495740.1531621148,492240.1531621148
661,3500.0,8750.0,492240.1531621148,500990.1531621148
662,3500.0,-3500.0,500990.1531621148,497490.1531621148
663,3500.0,8750.0,497490.1531621148,506240.1531621148
664,3500.0,-3500.0,506240.1531621148,502740.1531621148
665,3500.0,-3500.0,502740.1531621148,499240.1531621148
666,3500.0,-3500.0,499240.1531621148,495740.1531621148
667,3500.0,-3500.0,495740.1531621148,492240.1531621148
668,3500.0,-3500.0,492240.1531621148,488740.1531621148
669,3500.0,-3500.0,488740.1531621148,485240.1531621148
670,3500.0,8750.0,485240.1531621148,493990.1531621148
671,3500.0,-3500.0,493990.1531621148,490490.1531621148
672,3500.0,-3500.0,490490.1531621148,486990.1531621148
673,3500.0,8750.0,486990.1531621148,495740.1531621148
674,3500.0,-3500.0,495740.1531621148,492240.1531621148
675,3500.0,-3500.0,492240.1531621148,488740.1531621148
676,3500.0,-3500.0,488740.1531621148,485240.1531621148
677,3500.0,-3500.0,485240.1531621148,481740.1531621148
678,3500.0,8750.0,481740.1531621148,490490.1531621148
679,3500.0,-3500.0,490490.1531621148,486990.1531621148
680,3500.0,-3500.0,486990.1531621148,483490.1531621148
681,3500.0,8750.0,483490.1531621148,492240.1531621148
682,3500.0,8750.0,492240.1531621148,500990.1531621148
683,3500.0,-3500.0,500990.1531621148,497490.1531621148
684,3500.0,8750.0,497490.1531621148,506240.1531621148
685,3500.0,-3500.0,506240.1531621148,502740.1531621148
686,3500.0,8750.0,502740.1531621148,511490.1531621148
687,3500.0,8750.0,511490.1531621148,520240.1531621148
688,3500.0,-3500.0,520240.1531621148,516740.1531621148
689,3500.0,-3500.0,516740.1531621148,513240.1531621148
690,3500.0,-3500.0,513240.1531621148,509740.1531621148
691,3500.0,-3500.0,509740.1531621148,506240.1531621148
692,3500.0,-3500.0,506240.1531621148,502740.1531621148
693,3500.0,8750.0,502740.1531621148,511490.1531621148
694,3500.0,-3500.0,511490.1531621148,507990.1531621148
695,3500.0,-3500.0,507990.1531621148,504490.1531621148
696,3500.0,-3500.0,504490.1531621148,500990.1531621148
697,3500.0,8750.0,500990.1531621148,509740.1531621148
698,3500.0,8750.0,509740.1531621148,518490.1531621148
699,3500.0,-3500.0,518490.1531621148,514990.1531621148
700,3500.0,8750.0,514990.1531621148,523740.1531621148
701,3500.0,-3500.0,523740.1531621148,520240.1531621148
702,3500.0,-3500.0,520240.1531621148,516740.1531621148
703,3500.0,-3500.0,516740.1531621148,513240.1531621148
704,3500.0,-3500.0,513240.1531621148,509740.1531621148
705,3500.0,-3500.0,509740.1531621148,506240.1531621148
706,3500.0,-3500.0,506240.1531621148,502740.1531621148
707,3500.0,-3500.0,502740.1531621148,499240.1531621148
708,3500.0,-3500.0,499240.1531621148,495740.1531621148
709,3500.0,8750.0,495740.1531621148,504490.1531621148
710,3500.0,-3500.0,504490.1531621148,500990.1531621148
711,3500.0,8750.0,500990.1531621148,509740.1531621148
712,3500.0,-3500.0,509740.1531621148,506240.1531621148
713,3500.0,8750.0,506240.1531621148,514990.1531621148
714,3500.0,-3500.0,514990.1531621148,511490.1531621148
715,3500.0,-3500.0,511490.1531621148,507990.1531621148
716,3500.0,-3500.0,507990.1531621148,504490.1531621148
717,3500.0,-3500.0,504490.1531621148,500990.1531621148
718,3500.0,-3500.0,500990.1531621148,497490.1531621148
719,3500.0,8750.0,497490.1531621148,506240.1531621148
720,3500.0,8750.0,506240.1531621148,514990.1531621148
721,3500.0,8750.0,514990.1531621148,523740.1531621148
722,3500.0,-3500.0,523740.1531621148,520240.1531621148
723,3500.0,-3500.0,520240.1531621148,516740.1531621148
724,3500.0,8750.0,516740.1531621148,525490.1531621148
725,3500.0,-3500.0,525490.1531621148,521990.1531621148
726,3500.0,-3500.0,521990.1531621148,518490.1531621148
727,3500.0,-3500.0,518490.1531621148,514990.1531621148
728,3500.0,8750.0,514990.1531621148,523740.1531621148
729,3500.0,-3500.0,523740.1531621148,520240.1531621148
730,3500.0,-3500.0,520240.1531621148,516740.1531621148
731,3500.0,-3500.0,516740.1531621148,513240.1531621148
732,3500.0,-3500.0,513240.1531621148,509740.1531621148
733,3500.0,8750.0,509740.1531621148,518490.1531621148
734,3500.0,8750.0,518490.1531621148,527240.1531621148
735,3500.0,-3500.0,527240.1531621148,523740.1531621148
736,3500.0,-3500.0,523740.1531621148,520240.1531621148
737,3500.0,8750.0,520240.1531621148,528990.1531621148
738,3500.0,8750.0,528990.1531621148,537740.1531621148
739,3500.0,8750.0,537740.1531621148,546490.1531621148
740,3500.0,-3500.0,546490.1531621148,542990.1531621148
741,3500.0,-3500.0,542990.1531621148,539490.1531621148
742,3500.0,-3500.0,539490.1531621148,535990.1531621148
743,3500.0,8750.0,535990.1531621148,544740.1531621148
744,3500.0,-3500.0,544740.1531621148,541240.1531621148
745,3500.0,-3500.0,541240.1531621148,537740.1531621148
746,3500.0,8750.0,537740.1531621148,546490.1531621148
747,3500.0,-3500.0,546490.1531621148,542990.1531621148
748,3500.0,-3500.0,542990.1531621148,539490.1531621148
749,3500.0,-3500.0,539490.1531621148,535990.1531621148
750,3500.0,-3500.0,535990.1531621148,532490.1531621148
751,3500.0,8750.0,532490.1531621148,541240.1531621148
752,3500.0,-3500.0,541240.1531621148,537740.1531621148
753,3500.0,-3500.0,537740.1531621148,534240.1531621148
754,3500.0,-3500.0,534240.1531621148,530740.1531621148
755,3500.0,-3500.0,530740.1531621148,527240.1531621148
756,3500.0,8750.0,527240.1531621148,535990.1531621148
757,3500.0,8750.0,535990.1531621148,544740.1531621148
758,3500.0,8750.0,544740.1531621148,553490.1531621148
759,3500.0,-3500.0,553490.1531621148,549990.1531621148
760,3500.0,-3500.0,549990.1531621148,546490.1531621148
761,3500.0,8750.0,546490.1531621148,555240.1531621148
762,3500.0,8750.0,555240.1531621148,563990.1531621148
763,3500.0,8750.0,563990.1531621148,572740.1531621148
764,3500.0,-3500.0,572740.1531621148,569240.1531621148
765,3500.0,-3500.0,569240.1531621148,565740.1531621148
766,3500.0,8750.0,565740.1531621148,574490.1531621148
767,3500.0,-3500.0,574490.1531621148,570990.1531621148
768,3500.0,-3500.0,570990.1531621148,567490.1531621148
769,3500.0,-3500.0,567490.1531621148,563990.1531621148
770,3500.0,-3500.0,563990.1531621148,560490.1531621148
771,3500.0,8750.0,560490.1531621148,569240.1531621148
772,3500.0,-3500.0,569240.1531621148,565740.1531621148
773,3500.0,-3500.0,565740.1531621148,562240.1531621148
774,3500.0,-3500.0,562240.1531621148,558740.1531621148
775,3500.0,8750.0,558740.1531621148,567490.1531621148
776,3500.0,-3500.0,567490.1531621148,563990.1531621148
777,3500.0,-3500.0,563990.1531621148,560490.1531621148
778,3500.0,-3500.0,560490.1531621148,556990.1531621148
779,3500.0,-3500.0,556990.1531621148,553490.1531621148
780,3500.0,-3500.0,553490.1531621148,549990.1531621148
781,3500.0,8750.0,549990.1531621148,558740.1531621148
782,3500.0,-3500.0,558740.1531621148,555240.1531621148
783,3500.0,8750.0,555240.1531621148,563990.1531621148
784,3500.0,8750.0,563990.1531621148,572740.1531621148
785,3500.0,-3500.0,572740.1531621148,569240.1531621148
786,3500.0,8750.0,569240.1531621148,577990.1531621148
787,3500.0,-3500.0,577990.1531621148,574490.1531621148
788,3500.0,-3500.0,574490.1531621148,570990.1531621148
789,3500.0,8750.0,570990.1531621148,579740.1531621148
790,3500.0,-3500.0,579740.1531621148,576240.1531621148
791,3500.0,8750.0,576240.1531621148,584990.1531621148
792,3500.0,-3500.0,584990.1531621148,581490.1531621148
793,3500.0,8750.0,581490.1531621148,590240.1531621148
794,3500.0,8750.0,590240.1531621148,598990.1531621148
795,3500.0,-3500.0,598990.1531621148,595490.1531621148
796,3500.0,-3500.0,595490.1531621148,591990.1531621148
797,3500.0,8750.0,591990.1531621148,600740.1531621148
798,3500.0,8750.0,600740.1531621148,609490.1531621148
799,3500.0,-3500.0,609490.1531621148,605990.1531621148
800,3500.0,8750.0,605990.1531621148,614740.1531621148
801,3500.0,-3500.0,614740.1531621148,611240.1531621148
802,3500.0,8750.0,611240.1531621148,619990.1531621148
803,3500.0,-3500.0,619990.1531621148,616490.1531621148
804,3500.0,8750.0,616490.1531621148,625240.1531621148
805,3500.0,8750.0,625240.1531621148,633990.1531621148
806,3500.0,8750.0,633990.1531621148,642740.1531621148
807,3500.0,8750.0,642740.1531621148,651490.1531621148
808,3500.0,-3500.0,651490.1531621148,647990.1531621148
809,3500.0,-3500.0,647990.1531621148,644490.1531621148
810,3500.0,-3500.0,644490.1531621148,640990.1531621148
811,3500.0,8750.0,640990.1531621148,649740.1531621148
812,3500.0,8750.0,649740.1531621148,658490.1531621148
813,3500.0,-3500.0,658490.1531621148,654990.1531621148
814,3500.0,8750.0,654990.1531621148,663740.1531621148
815,3500.0,8750.0,663740.1531621148,672490.1531621148
816,3500.0,8750.0,672490.1531621148,681240.1531621148
817,3500.0,-3500.0,681240.1531621148,677740.1531621148
818,3500.0,8750.0,677740.1531621148,686490.1531621148
819,3500.0,8750.0,686490.1531621148,695240.1531621148
820,3500.0,-3500.0,695240.1531621148,691740.1531621148
821,3500.0,-3500.0,691740.1531621148,688240.1531621148
822,3500.0,-3500.0,688240.1531621148,684740.1531621148
823,3500.0,8750.0,684740.1531621148,693490.1531621148
824,3500.0,-3500.0,693490.1531621148,689990.1531621148
825,3500.0,-3500.0,689990.1531621148,686490.1531621148
826,3500.0,8750.0,686490.1531621148,695240.1531621148
827,3500.0,-3500.0,695240.1531621148,691740.1531621148
828,3500.0,-3500.0,691740.1531621148,688240.1531621148
829,3500.0,-3500.0,688240.1531621148,684740.1531621148
830,3500.0,-3500.0,684740.1531621148,681240.1531621148
831,3500.0,-3500.0,681240.1531621148,677740.1531621148
832,3500.0,-3500.0,677740.1531621148,674240.1531621148
833,3500.0,-3500.0,674240.1531621148,670740.1531621148
834,3500.0,-3500.0,670740.1531621148,667240.1531621148
835,3500.0,8750.0,667240.1531621148,675990.1531621148
836,3500.0,-3500.0,675990.1531621148,672490.1531621148
837,3500.0,-3500.0,672490.1531621148,668990.1531621148
838,3500.0,-3500.0,668990.1531621148,665490.1531621148
839,3500.0,-3500.0,665490.1531621148,661990.1531621148
840,3500.0,-3500.0,661990.1531621148,658490.1531621148
841,3500.0,8750.0,658490.1531621148,667240.1531621148
842,3500.0,8750.0,667240.1531621148,675990.1531621148
843,3500.0,-3500.0,675990.1531621148,672490.1531621148
844,3500.0,-3500.0,672490.1531621148,668990.1531621148
845,3500.0,-3500.0,668990.1531621148,665490.1531621148
846,3500.0,8750.0,665490.1531621148,674240.1531621148
847,3500.0,-3500.0,674240.1531621148,670740.1531621148
848,3500.0,-3500.0,670740.1531621148,667240.1531621148
849,3500.0,-3500.0,667240.1531621148,663740.1531621148
850,3500.0,8750.0,663740.1531621148,672490.1531621148
851,3500.0,8750.0,672490.1531621148,681240.1531621148
852,3500.0,8750.0,681240.1531621148,689990.1531621148
853,3500.0,-3500.0,689990.1531621148,686490.1531621148
854,3500.0,-3500.0,686490.1531621148,682990.1531621148
855,3500.0,8750.0,682990.1531621148,691740.1531621148
856,3500.0,-3500.0,691740.1531621148,688240.1531621148
857,3500.0,-3500.0,688240.1531621148,684740.1531621148
858,3500.0,-3500.0,684740.1531621148,681240.1531621148
859,3500.0,-3500.0,681240.1531621148,677740.1531621148
860,3500.0,8750.0,677740.1531621148,686490.1531621148
861,3500.0,8750.0,686490.1531621148,695240.1531621148
862,3500.0,-3500.0,695240.1531621148,691740.1531621148
863,3500.0,-3500.0,691740.1531621148,688240.1531621148
864,3500.0,-3500.0,688240.1531621148,684740.1531621148
865,3500.0,-3500.0,684740.1531621148,681240.1531621148
866,3500.0,8750.0,681240.1531621148,689990.1531621148
867,3500.0,-3500.0,689990.1531621148,686490.1531621148
868,3500.0,-3500.0,686490.1531621148,682990.1531621148
869,3500.0,8750.0,682990.1531621148,691740.1531621148
870,3500.0,8750.0,691740.1531621148,700490.1531621148
871,3500.0,-3500.0,700490.1531621148,696990.1531621148
872,3500.0,8750.0,696990.1531621148,705740.1531621148
873,3500.0,-3500.0,705740.1531621148,702240.1531621148
874,3500.0,-3500.0,702240.1531621148,698740.1531621148
875,3500.0,-3500.0,698740.1531621148,695240.1531621148
876,3500.0,-3500.0,695240.1531621148,691740.1531621148
877,3500.0,-3500.0,691740.1531621148,688240.1531621148
878,3500.0,-3500.0,688240.1531621148,684740.1531621148
879,3500.0,-3500.0,684740.1531621148,681240.1531621148
880,3500.0,8750.0,681240.1531621148,689990.1531621148
881,3500.0,-3500.0,689990.1531621148,686490.1531621148
882,3500.0,-3500.0,686490.1531621148,682990.1531621148
883,3500.0,8750.0,682990.1531621148,691740.1531621148
884,3500.0,8750.0,691740.1531621148,700490.1531621148
885,3500.0,8750.0,700490.1531621148,709240.1531621148
886,3500.0,-3500.0,709240.1531621148,705740.1531621148
887,3500.0,-3500.0,705740.1531621148,702240.1531621148
888,3500.0,-3500.0,702240.1531621148,698740.1531621148
889,3500.0,-3500.0,698740.1531621148,695240.1531621148
890,3500.0,8750.0,695240.1531621148,703990.1531621148
891,3500.0,8750.0,703990.1531621148,712740.1531621148
892,3500.0,-3500.0,712740.1531621148,709240.1531621148
893,3500.0,-3500.0,709240.1531621148,705740.1531621148
